order_item_id,order_id,product_id,quantity,unit_price,discount_pct
9958,32915,590,4,980.38,15
9959,21948,182,5,1113.63,10
9960,56098,10,2,689.31,0
9961,64117,874,3,402.57,20
9962,9970,1553,1,1369.85,5
9963,39242,1247,3,1390.19,15
9964,98360,92,4,210.55,15
9965,79525,1374,6,81.12,10
9966,90553,880,5,241.12,10
9967,75473,1858,3,1028.01,0
9968,60381,1798,4,34.58,15
9969,22564,1382,1,268.54,20
9970,82518,1325,5,147.56,20
9971,55171,352,2,1310.77,5
9972,2889,278,6,1050.8,5
9973,63008,1000,6,318.94,15
9974,26322,1182,2,1009.45,15
9975,22142,522,3,428.02,5
9976,94081,293,6,613.5,15
9977,89849,162,4,1389.02,5
9978,31015,1288,5,1131.7,5
9979,73670,212,5,1356.61,20
9980,61300,390,3,1460.08,20
9981,47659,158,3,747.12,10
9982,5819,217,6,829.45,10
9983,45223,1307,3,623.01,5
9984,29047,343,5,710.85,20
9985,47568,206,5,1150.96,0
9986,64458,1728,4,1484.19,20
9987,33688,820,2,208.06,20
9988,26525,1700,7,448.47,10
9989,45785,1172,3,1316.82,10
9990,64756,1382,7,598.9,0
9991,25181,620,1,212.44,5
9992,80308,1707,1,1006.79,20
9993,1405,844,1,1499.37,10
9994,25689,1140,6,1154.02,15
9995,55852,842,3,1163.98,5
9996,30781,1254,4,1133.46,10
9997,94056,734,6,268.44,15
9998,14381,1425,6,1197.93,0
9999,21038,885,2,139.71,5
10000,90290,1400,7,1365.23,0
10001,57163,745,2,891.01,15
10002,29503,1415,2,96.83,15
10003,59248,427,4,385.71,10
10004,67056,196,2,1305.73,20
10005,53858,1649,6,885.89,20
10006,23645,59,5,1121.1,15
10007,656,1764,7,1448.68,10
10008,61258,1226,3,1485.44,10
10009,25009,795,3,432.35,20
10010,9328,995,1,514.14,15
10011,17721,939,3,1196.45,0
10012,87810,1221,5,159.22,10
10013,49383,16,1,441.09,0
10014,92964,1040,2,926.94,20
10015,75635,1460,5,616.14,20
10016,27350,782,7,1419.95,15
10017,87705,1318,3,1489.99,10
10018,46713,235,6,660.74,5
10019,31313,613,5,780.21,10
10020,27536,401,7,1183.34,10
10021,24644,975,6,1032.49,10
10022,39615,1319,3,971.19,20
10023,95112,1438,1,123.31,0
10024,10613,1824,3,1405.32,10
10025,56907,684,1,365.9,10
10026,32741,1693,1,993.18,0
10027,51411,1917,3,546.93,15
10028,13122,570,1,86.74,5
10029,99733,355,4,1025.15,15
10030,51854,1131,5,1196.21,20
10031,43395,714,1,566.52,0
10032,94426,1225,7,1450.96,10
10033,31273,106,1,486.5,0
10034,26349,1774,3,381.81,15
10035,1734,1992,1,541.18,15
10036,28828,798,4,1124.4,20
10037,59155,1352,3,834.76,0
10038,57324,1045,6,336.8,10
10039,8485,972,2,454.06,5
10040,85710,1099,7,1366.33,0
10041,8307,1908,6,1088.8,10
10042,47740,932,4,303.78,0
10043,23394,14,4,1122.37,20
10044,53364,705,1,553.1,10
10045,95406,445,3,290.61,15
10046,44380,177,4,50.34,20
10047,81514,390,5,396.54,20
10048,82645,1700,7,810.2,10
10049,42150,772,6,757.24,0
10050,5865,1584,3,614.43,5
10051,4846,51,4,1036.44,20
10052,25406,1866,6,232.9,0
10053,48821,479,5,532.05,20
10054,74452,1021,2,420.19,15
10055,41161,114,1,1304.01,10
10056,31264,744,6,1296.47,0
10057,59029,761,3,1071.15,10
10058,14452,1781,1,497.14,0
10059,65288,870,7,515.01,20
10060,89856,1854,1,1008.37,15
10061,21056,455,5,1144.67,5
10062,4931,1119,3,1406.02,10
10063,15528,1298,2,282.02,10
10064,47167,1754,7,113.55,15
10065,36530,1712,2,339.29,20
10066,33003,135,1,1332.36,10
10067,64842,1881,7,886.69,10
10068,41936,262,5,737.62,10
10069,74819,964,5,1310.96,10
10070,30365,1831,4,998.34,10
10071,82958,1728,1,1128.08,15
10072,47496,363,5,324.61,20
10073,92788,564,3,1476.7,15
10074,42907,1891,7,1000.19,15
10075,94020,1196,1,1361.3,20
10076,58676,1500,7,1368.8,10
10077,71715,1847,2,1249.75,20
10078,7458,201,5,520.14,10
10079,5550,141,5,319.92,20
10080,93277,1359,7,1332.07,15
10081,24009,1150,2,1222.53,0
10082,64500,338,3,647.28,15
10083,45524,779,4,358.93,5
10084,65821,1292,6,46.37,5
10085,38086,1342,7,1114.99,10
10086,56062,936,4,682.72,15
10087,24864,249,6,106.18,0
10088,92631,22,5,1044.66,15
10089,77533,1730,6,1427.1,0
10090,39431,1581,5,921.06,20
10091,12793,822,7,337.47,10
10092,31752,426,3,544.96,20
10093,22432,995,2,415.37,10
10094,26034,1944,1,13.89,5
10095,3438,1375,4,1008.08,10
10096,57564,845,1,1367.81,5
10097,67510,1618,2,1154.19,5
10098,80861,819,2,1218.52,5
10099,3968,1770,2,437.65,5
10100,83468,331,7,1279.57,15
10101,73520,638,6,722.73,0
10102,19654,1315,6,981.16,10
10103,91513,1891,6,406.56,20
10104,42842,1504,3,736.89,15
10105,45835,1204,1,407.82,10
10106,78722,734,5,1085.76,5
10107,58765,627,6,63.92,0
10108,6009,1495,1,1476.01,15
10109,87097,1513,3,442.41,15
10110,89162,1473,7,307.36,0
10111,37064,1340,5,821.91,10
10112,52213,581,7,81.52,15
10113,98623,86,6,225.85,10
10114,29796,501,5,393.7,0
10115,7329,1011,1,289.13,10
10116,78162,706,3,236.93,5
10117,26909,1453,6,948.29,5
10118,68929,1520,1,204.52,15
10119,515,177,3,510.69,15
10120,48921,1859,4,431.47,20
10121,41351,1764,7,443.52,0
10122,44853,1650,1,521.38,15
10123,88430,10,3,920.14,20
10124,84826,1736,1,567.4,15
10125,56014,410,1,125.38,10
10126,80182,1601,6,785.46,10
10127,27118,15,2,249.22,5
10128,65669,583,6,699.03,5
10129,92190,1561,5,959.0,10
10130,3193,1754,4,1200.75,15
10131,31620,112,5,1169.8,15
10132,82900,1848,7,1153.18,5
10133,86346,1727,1,669.07,5
10134,18071,473,3,63.98,20
10135,88708,1143,6,1347.87,10
10136,47689,1152,4,603.13,10
10137,73304,1563,2,532.56,0
10138,99012,972,3,821.03,20
10139,61308,115,6,1099.23,0
10140,42849,1606,6,548.7,10
10141,70753,612,1,832.24,15
10142,12404,558,4,451.77,15
10143,32065,67,4,1015.9,0
10144,95695,61,3,1179.44,5
10145,65763,1684,6,665.48,5
10146,45757,453,1,1494.84,15
10147,31549,193,7,582.19,0
10148,13091,1684,3,7.92,20
10149,530,1035,1,921.39,10
10150,15749,273,5,1114.88,15
10151,37466,130,1,474.48,5
10152,80496,520,3,986.14,10
10153,20524,1169,3,1008.53,0
10154,3082,1317,6,1435.72,15
10155,34089,178,4,499.76,5
10156,57744,378,6,83.45,20
10157,55151,403,7,445.14,10
10158,14444,671,1,777.85,20
10159,5123,1824,1,1236.01,10
10160,61195,292,6,730.79,15
10161,49511,27,7,464.64,0
10162,19189,126,4,1118.56,20
10163,28752,955,6,464.6,0
10164,5087,1112,7,594.02,15
10165,66894,1393,3,304.31,20
10166,3940,1046,5,760.19,10
10167,50017,714,2,1179.19,5
10168,34039,1332,2,547.18,0
10169,55870,1054,2,944.27,15
10170,4555,471,7,1164.06,0
10171,27748,1381,1,883.64,15
10172,65318,127,5,406.79,5
10173,89691,395,6,806.4,20
10174,17441,1916,4,718.49,5
10175,96544,1424,5,35.07,10
10176,17040,679,4,1187.92,10
10177,78350,212,7,1368.43,0
10178,22105,1279,3,78.45,0
10179,50456,975,5,290.48,10
10180,24369,1795,1,821.29,20
10181,81147,1279,4,1025.69,20
10182,66972,1802,5,390.8,10
10183,57305,1627,3,598.24,10
10184,98720,1029,5,685.91,15
10185,74305,1533,3,126.8,15
10186,8782,1921,3,486.59,0
10187,86330,159,6,1015.99,5
10188,64009,840,6,111.65,5
10189,72368,738,1,848.24,10
10190,99779,1542,6,31.12,10
10191,5240,1293,4,691.4,10
10192,68812,1537,5,184.4,10
10193,68076,1082,7,905.55,5
10194,63105,864,2,985.74,10
10195,62222,724,6,26.57,20
10196,92135,1039,4,836.19,5
10197,53624,780,1,1054.6,20
10198,99226,1369,2,438.48,15
10199,34563,1239,4,528.23,20
10200,50246,419,6,917.21,20
10201,47273,1726,2,398.6,5
10202,89857,1812,5,265.66,15
10203,77020,242,4,577.66,15
10204,40721,1709,7,1072.08,0
10205,9608,562,6,1350.02,5
10206,73584,2,4,1479.18,20
10207,29794,438,5,498.24,20
10208,31660,737,3,1282.97,10
10209,52262,1660,1,848.25,10
10210,95139,1243,4,498.26,0
10211,88642,1678,5,1303.1,0
10212,54869,437,4,133.02,20
10213,98529,612,1,481.18,15
10214,38517,1586,1,27.4,0
10215,71398,574,4,234.29,20
10216,2788,1466,7,199.95,5
10217,68141,188,3,254.6,15
10218,30431,790,2,750.02,5
10219,56449,162,7,1159.07,5
10220,58699,1890,2,639.04,0
10221,14781,1441,2,1438.42,0
10222,44523,145,5,675.96,0
10223,79513,1101,5,1213.44,0
10224,67708,1905,1,250.23,0
10225,82824,238,1,1242.76,10
10226,6374,1235,1,1329.94,10
10227,31016,538,1,979.71,0
10228,19485,283,5,1113.46,10
10229,11717,1673,6,1358.15,20
10230,87212,1264,4,890.0,0
10231,50350,465,5,581.1,20
10232,66049,1292,1,30.73,5
10233,8565,1097,3,177.85,15
10234,11635,1924,6,1110.91,10
10235,76293,768,2,284.91,15
10236,39942,565,7,1093.9,20
10237,47463,1468,6,346.69,20
10238,78254,306,5,1281.43,20
10239,28344,701,3,1423.7,10
10240,61967,573,4,392.51,0
10241,99237,1376,3,1324.56,20
10242,25749,1812,2,910.96,0
10243,66876,876,6,1481.5,10
10244,98805,1979,1,1025.7,0
10245,27529,1792,3,200.15,20
10246,2347,1966,4,470.33,5
10247,92922,889,6,209.35,15
10248,80384,1611,5,919.81,0
10249,37005,261,1,977.52,15
10250,42703,429,1,449.2,10
10251,76648,700,5,867.86,20
10252,97627,1685,4,1090.17,10
10253,48987,618,1,748.64,10
10254,65543,1860,7,1253.38,10
10255,76585,209,6,1387.54,15
10256,42593,1513,4,1213.59,20
10257,32476,625,4,964.0,20
10258,99461,548,1,563.27,15
10259,62879,1669,1,1468.48,20
10260,92398,1821,4,118.59,5
10261,56259,1324,2,355.6,15
10262,3382,1308,3,338.39,5
10263,31466,213,1,418.19,20
10264,41136,804,1,758.7,5
10265,12906,150,2,396.27,5
10266,5318,1912,4,322.13,20
10267,94418,1046,7,515.83,0
10268,47674,579,7,33.51,0
10269,10131,1820,3,860.27,5
10270,66094,1783,6,1228.22,10
10271,81418,834,4,1449.65,10
10272,14243,637,7,121.92,20
10273,98059,1958,1,869.39,20
10274,18244,901,1,1022.54,5
10275,24956,1793,2,975.25,10
10276,8137,1672,1,67.31,5
10277,47755,1592,4,108.34,20
10278,95226,552,4,1331.25,20
10279,56732,496,1,691.86,15
10280,63781,291,7,1327.71,5
10281,76697,814,5,1315.56,15
10282,43059,557,6,1049.82,15
10283,2291,1102,2,1244.88,0
10284,74989,1149,1,270.96,5
10285,92804,1425,4,1387.12,5
10286,45685,1585,1,985.73,10
10287,13947,1867,6,789.6,20
10288,59643,760,7,962.81,0
10289,75805,1671,5,1325.7,10
10290,53365,889,4,330.74,20
10291,56791,1478,1,185.12,20
10292,75701,1436,1,995.52,15
10293,44663,1414,3,308.14,0
10294,40481,1877,3,611.75,20
10295,90724,1415,6,365.12,20
10296,35786,308,5,131.29,5
10297,75035,1307,4,1094.46,10
10298,49917,633,4,137.5,15
10299,45370,1467,1,1413.22,20
10300,4251,675,7,131.6,15
10301,75177,1805,2,1204.51,5
10302,90774,680,6,567.49,15
10303,45717,1228,5,677.42,0
10304,72751,1394,4,728.25,20
10305,98808,1479,3,130.2,5
10306,31957,606,2,1409.76,5
10307,17779,979,5,237.68,20
10308,75346,235,4,136.26,20
10309,42697,55,3,1030.06,20
10310,33715,536,2,713.58,0
10311,61264,1916,7,1343.81,5
10312,91313,125,7,1374.47,0
10313,4271,166,6,358.95,0
10314,70248,1412,7,558.45,15
10315,98201,1866,6,879.92,0
10316,56151,1478,4,1281.79,20
10317,2039,1140,6,1331.5,15
10318,57377,1372,2,511.91,0
10319,16690,144,6,657.53,0
10320,29736,1403,4,1487.34,20
10321,67722,949,5,170.28,20
10322,42863,1326,7,459.8,15
10323,83849,1477,6,1243.73,10
10324,22895,497,3,58.3,15
10325,92604,351,5,216.04,20
10326,5931,925,2,153.18,15
10327,23255,164,6,274.33,20
10328,9663,826,2,1439.75,0
10329,39792,1031,1,269.43,5
10330,65224,1579,3,433.37,5
10331,38543,1366,7,928.6,5
10332,3661,1057,3,1347.09,15
10333,1907,1412,6,1047.43,20
10334,48888,1000,4,1253.57,0
10335,20912,1548,1,1336.28,0
10336,87509,901,3,1164.76,10
10337,4466,57,1,748.02,15
10338,79864,345,6,786.27,0
10339,74834,1942,5,1238.01,10
10340,95154,684,4,959.74,10
10341,91171,1671,7,766.34,10
10342,53319,1680,2,1101.67,0
10343,13723,1880,4,1362.43,0
10344,42521,920,3,492.21,15
10345,35170,143,6,966.85,15
10346,7625,368,3,1355.25,15
10347,88487,1237,2,207.85,10
10348,19230,1025,6,363.06,10
10349,7293,1292,5,1305.77,10
10350,95302,551,7,241.79,0
10351,4682,943,4,178.64,10
10352,11028,828,4,23.09,10
10353,67080,1071,1,1474.27,15
10354,83644,1144,4,155.6,15
10355,2239,1865,7,859.42,0
10356,88166,1855,7,564.23,20
10357,76529,439,2,1110.8,20
10358,38061,1156,5,172.06,15
10359,26968,866,6,641.72,0
10360,48406,988,7,481.49,0
10361,2530,856,6,546.39,0
10362,51966,77,2,429.15,20
10363,15623,546,3,774.27,5
10364,84500,1817,3,414.98,0
10365,38027,1694,6,1175.56,0
10366,11855,444,1,1310.51,5
10367,92719,1725,4,83.16,5
10368,2926,1748,6,693.61,20
10369,86049,599,3,20.06,15
10370,17174,1156,4,714.5,15
10371,91942,1039,1,1464.61,20
10372,90390,1353,5,1305.52,20
10373,10038,619,6,332.43,20
10374,89329,973,7,141.8,15
10375,49151,970,1,396.28,20
10376,493,1770,4,1341.84,15
10377,60377,1753,3,1494.57,0
10378,24653,439,1,743.47,20
10379,9865,932,4,1383.64,0
10380,59889,1145,5,98.33,5
10381,87107,1067,6,1053.61,0
10382,75219,70,6,1400.37,5
10383,98389,384,7,26.48,20
10384,46520,232,1,524.24,15
10385,59964,192,6,367.42,5
10386,18606,105,3,1365.13,10
10387,52024,1417,6,205.18,5
10388,22163,372,1,148.35,0
10389,74210,1343,4,127.27,15
10390,49338,1650,2,889.9,20
10391,83432,106,2,724.23,0
10392,24017,123,5,1306.81,5
10393,2441,1896,3,771.18,5
10394,16328,1227,2,1314.08,15
10395,7481,377,1,1326.6,10
10396,47438,1870,3,1235.63,5
10397,69779,1821,5,201.73,0
10398,97658,792,2,413.89,20
10399,9338,459,4,1082.8,5
10400,56010,1029,6,675.23,5
10401,9724,1987,7,1026.77,0
10402,52559,109,3,976.83,15
10403,53027,474,2,569.92,5
10404,62787,1691,5,466.87,10
10405,21798,1543,4,1174.95,0
10406,55900,26,3,1093.35,20
10407,91694,1086,7,724.96,15
10408,63198,1142,3,140.75,5
10409,25959,1664,7,608.73,5
10410,36616,1005,5,596.69,5
10411,78409,746,1,738.32,5
10412,28700,690,2,1458.62,10
10413,58805,647,2,1261.46,20
10414,39987,303,4,868.13,15
10415,15880,1267,2,1427.95,0
10416,94863,535,3,1454.75,5
10417,37533,141,3,527.14,20
10418,98563,1387,7,903.75,20
10419,68653,785,3,1157.63,10
10420,37198,1915,7,1198.46,10
10421,43112,1522,7,772.36,5
10422,29915,1861,7,1310.61,10
10423,49244,1792,2,1162.57,5
10424,80349,264,4,813.51,10
10425,27789,241,7,807.43,15
10426,35465,1826,6,541.91,10
10427,22639,1058,3,822.69,10
10428,60342,1223,5,864.25,15
10429,95037,1918,3,1457.79,5
10430,30318,1030,1,571.75,0
10431,6883,1114,1,1316.14,10
10432,72192,1297,5,523.24,5
10433,26289,499,7,1446.31,10
10434,12489,1691,5,1297.84,10
10435,15265,130,2,243.35,10
10436,71657,1776,3,732.2,15
10437,81183,1825,4,1125.05,20
10438,49984,1868,5,778.44,15
10439,89986,77,3,1358.02,15
10440,36953,856,5,950.34,15
10441,46215,528,5,767.0,5
10442,66949,168,3,1026.55,5
10443,92948,1892,7,984.72,0
10444,639,129,6,1159.9,5
10445,70719,445,3,37.38,10
10446,90324,279,6,1362.96,5
10447,61257,671,4,356.16,20
10448,7927,937,3,1390.91,5
10449,29337,1372,3,1016.73,0
10450,80731,1211,6,86.22,10
10451,44760,91,3,901.22,10
10452,33583,1492,7,236.87,5
10453,15846,1057,3,1246.13,0
10454,30904,1888,6,517.01,20
10455,88936,1176,4,7.47,20
10456,23457,1257,4,1304.65,5
10457,40391,1194,4,472.53,15
10458,65764,229,6,1129.78,20
10459,97044,436,3,316.27,5
10460,45431,1746,7,345.2,15
10461,98304,1835,4,1298.34,15
10462,27066,1414,2,419.98,15
10463,73309,1136,1,32.3,5
10464,71943,309,1,373.41,20
10465,14821,1534,1,267.31,15
10466,71859,80,4,1136.64,0
10467,36412,1164,1,210.83,0
10468,40096,196,3,730.73,5
10469,68450,144,5,1462.55,20
10470,6337,1610,3,568.14,20
10471,38970,552,6,183.48,15
10472,15681,19,5,103.78,15
10473,23701,1168,3,826.0,5
10474,33950,1606,1,218.66,15
10475,84377,1396,5,528.42,0
10476,52486,1791,2,516.39,0
10477,84036,760,3,5.72,15
10478,39744,1141,1,1438.96,0
10479,97962,1281,4,269.48,5
10480,5332,832,7,1001.24,0
10481,97642,877,6,1227.65,15
10482,99200,486,6,593.35,20
10483,18127,586,1,78.15,15
10484,10548,736,5,304.49,5
10485,82611,1061,3,597.18,10
10486,43656,1379,5,171.91,0
10487,43582,793,4,45.03,20
10488,90129,848,3,413.69,20
10489,20966,1364,6,552.23,20
10490,37000,1390,5,1249.23,10
10491,32418,666,3,1192.87,15
10492,44371,260,5,806.58,15
10493,4972,1780,5,1336.37,5
10494,12390,952,6,574.08,0
10495,88775,1622,7,866.19,20
10496,84001,387,6,1242.25,0
10497,16432,1665,1,209.32,0
10498,59701,81,5,721.17,0
10499,28833,1217,6,1016.24,20
10500,71456,360,7,1091.95,20
10501,47602,1059,4,267.25,0
10502,77430,1739,1,517.87,0
10503,11826,535,2,456.67,0
10504,42839,890,2,1350.24,0
10505,8172,1012,3,1336.69,0
10506,81994,1328,5,993.21,15
10507,8266,172,7,1189.23,0
10508,39884,898,3,821.9,0
10509,89122,1687,3,1251.82,0
10510,81828,1622,5,917.17,5
10511,86455,587,3,1371.69,20
10512,48168,983,2,26.8,15
10513,12000,1238,4,281.86,20
10514,17358,1586,1,1365.43,15
10515,65278,1665,7,651.58,5
10516,55010,431,7,860.48,15
10517,65551,1323,6,504.13,20
10518,38565,898,2,36.73,20
10519,79097,1195,1,459.26,20
10520,35595,1518,6,307.81,10
10521,58143,1298,2,944.21,15
10522,52489,443,7,1034.07,20
10523,24335,81,4,87.54,20
10524,4081,102,3,978.58,10
10525,39698,728,3,737.28,15
10526,38230,71,4,398.44,0
10527,24538,1606,5,569.55,5
10528,58736,955,5,341.08,10
10529,49611,303,6,73.27,20
10530,52609,382,6,419.48,10
10531,13463,573,4,873.33,15
10532,74481,1910,1,213.77,15
10533,58871,1945,6,908.71,15
10534,77711,1156,4,1242.43,10
10535,45093,1156,4,545.93,0
10536,60051,1870,4,295.96,15
10537,6439,318,4,27.21,5
10538,38230,670,4,613.42,15
10539,20407,1599,3,834.93,15
10540,87378,918,7,1149.57,10
10541,82916,1941,4,450.08,20
10542,52680,1215,5,1409.33,0
10543,84656,1336,5,1366.93,0
10544,17445,826,1,1065.18,0
10545,51975,1532,3,642.24,10
10546,74065,801,7,896.99,10
10547,17288,693,1,545.16,15
10548,10353,1992,7,1379.89,20
10549,32658,902,6,333.11,0
10550,94680,1343,1,810.67,15
10551,77114,1581,7,919.56,5
10552,86347,1533,3,849.41,5
10553,39341,586,1,441.69,5
10554,7813,763,2,479.66,20
10555,43745,1670,5,1434.31,20
10556,75045,505,4,112.03,5
10557,594,671,6,344.82,20
10558,76910,1585,7,241.58,0
10559,29729,868,4,1403.28,10
10560,34881,561,7,344.37,10
10561,11653,1675,4,686.57,10
10562,3958,1835,2,659.17,0
10563,49869,27,3,1358.89,0
10564,61485,1108,2,940.31,5
10565,59510,1863,1,890.14,0
10566,23956,1175,1,1194.27,20
10567,59435,629,5,814.9,15
10568,71259,1594,7,56.2,0
10569,71909,684,6,1318.96,5
10570,58872,1115,6,866.38,5
10571,72888,1577,1,749.1,0
10572,32047,117,7,620.42,5
10573,24917,678,4,471.6,5
10574,18080,1843,2,1147.46,20
10575,86479,39,2,397.5,10
10576,46694,1903,7,158.75,10
10577,11575,1721,4,430.47,20
10578,78896,1619,3,187.43,15
10579,74714,1619,3,463.72,20
10580,52781,964,6,418.36,0
10581,25099,1,4,1071.66,0
10582,6856,514,4,56.37,15
10583,25327,1929,2,1003.55,0
10584,59156,1072,5,15.36,0
10585,99256,1961,1,1106.18,20
10586,73248,1099,1,1085.93,10
10587,17990,1567,2,5.81,20
10588,81357,37,2,1069.61,0
10589,34063,369,5,1178.7,10
10590,15205,1117,4,69.72,15
10591,87269,1087,4,683.01,15
10592,99401,1368,3,888.97,0
10593,40056,976,7,287.22,5
10594,79983,224,4,624.86,10
10595,80931,124,2,789.59,15
10596,11561,1070,3,1233.75,10
10597,75239,887,1,879.47,0
10598,43375,526,2,932.46,5
10599,2487,127,2,265.83,0
10600,10797,240,5,983.02,20
10601,70910,1476,1,313.26,20
10602,36528,1579,2,212.85,10
10603,76175,1366,6,187.52,15
10604,23972,764,1,1482.5,5
10605,72998,614,6,479.03,0
10606,58172,1151,4,801.73,10
10607,562,409,7,549.87,15
10608,75942,1092,3,395.86,10
10609,7833,1194,7,80.36,5
10610,69830,13,7,1357.47,0
10611,9724,550,7,1216.95,0
10612,8322,781,5,1136.73,0
10613,39161,1365,7,1398.5,0
10614,35425,147,4,101.09,15
10615,35762,863,2,1229.36,20
10616,82920,1900,7,322.63,5
10617,10576,48,4,49.56,5
10618,50073,1552,7,1362.94,10
10619,32663,1473,2,638.72,20
10620,3255,1259,1,1385.78,5
10621,98423,1657,3,352.95,0
10622,852,1011,6,513.14,5
10623,39169,975,4,807.78,0
10624,63230,988,1,800.37,20
10625,53976,1875,5,970.25,10
10626,84319,23,4,1232.48,5
10627,41008,878,7,650.72,15
10628,97232,1365,2,522.21,10
10629,96157,512,6,44.38,20
10630,28561,1763,4,1087.32,15
10631,61409,1600,2,646.7,5
10632,87824,1454,1,566.39,5
10633,56789,1928,3,1472.16,15
10634,56129,1132,2,1100.74,5
10635,16343,561,4,528.75,5
10636,93586,401,3,1276.27,10
10637,35840,1372,5,1255.28,20
10638,69685,812,4,1376.04,5
10639,59399,1048,7,91.7,20
10640,32317,1386,4,243.86,5
10641,42356,732,3,1229.72,10
10642,40022,1265,4,1298.37,10
10643,21688,197,4,460.53,20
10644,58104,1261,1,893.27,15
10645,88545,446,1,784.73,10
10646,88101,191,1,1499.36,0
10647,76610,1410,1,1297.41,0
10648,27940,1511,4,646.01,15
10649,73160,1511,3,1439.26,15
10650,95726,352,1,942.29,10
10651,49353,875,7,619.62,15
10652,66381,1308,5,256.11,10
10653,72223,1389,4,897.43,20
10654,56225,977,4,1490.9,15
10655,62836,763,3,479.19,10
10656,26698,1315,7,1466.63,5
10657,19357,1067,3,1207.7,0
10658,43340,1737,5,78.49,0
10659,72756,1060,5,495.36,5
10660,99351,1116,7,1393.87,0
10661,33508,1675,7,31.36,5
10662,22287,287,1,334.73,10
10663,76638,945,1,747.17,10
10664,88123,260,2,768.71,0
10665,32014,998,7,630.51,15
10666,19052,414,6,1125.7,20
10667,12416,636,2,71.21,10
10668,35,224,6,249.52,10
10669,17719,596,3,10.01,0
10670,53156,883,6,322.13,20
10671,19309,1863,7,609.73,20
10672,35121,638,1,1352.6,20
10673,53603,1449,1,71.83,10
10674,84839,913,7,1109.38,10
10675,90555,602,5,681.45,0
10676,99237,72,5,244.8,0
10677,35730,252,1,1188.47,0
10678,49500,1582,2,118.28,5
10679,63973,889,3,111.5,15
10680,43320,1525,3,24.52,0
10681,51450,1021,4,348.74,10
10682,98561,1238,6,324.35,5
10683,60764,1950,7,1256.4,20
10684,71653,1253,7,308.81,15
10685,55424,572,2,1158.39,10
10686,42876,195,1,336.05,20
10687,82551,1743,4,320.01,5
10688,41723,450,1,972.67,20
10689,89925,1323,2,410.68,10
10690,53524,1368,3,1483.65,10
10691,78166,767,2,419.4,15
10692,24549,447,3,240.92,20
10693,75847,848,1,958.85,15
10694,67887,1075,2,907.33,5
10695,19327,756,1,1441.73,10
10696,15594,1951,6,503.97,20
10697,49299,303,6,1027.1,15
10698,60142,1289,1,1375.08,20
10699,73372,1805,5,1315.71,20
10700,46459,707,5,1248.33,20
10701,72179,784,7,168.84,15
10702,84667,1223,5,1289.55,0
10703,44440,1263,2,152.32,20
10704,43825,864,2,871.96,10
10705,97911,1361,3,1136.31,15
10706,33767,272,2,519.62,5
10707,73338,96,3,287.68,15
10708,94153,268,1,1202.05,20
10709,28543,154,7,909.1,20
10710,71364,1292,1,1181.05,15
10711,91414,448,7,543.12,0
10712,47974,1260,2,1029.91,15
10713,85165,404,5,458.17,20
10714,86089,557,2,1438.8,20
10715,53161,1573,6,314.48,10
10716,23679,664,7,1125.35,5
10717,82932,1908,2,1174.24,5
10718,81937,231,1,1026.7,20
10719,39887,169,3,125.53,15
10720,61557,1274,5,656.91,10
10721,51662,1337,4,492.6,5
10722,2159,943,7,279.68,15
10723,92781,1390,7,627.97,15
10724,99076,892,4,1192.34,20
10725,55674,1748,2,1292.37,5
10726,14107,1695,4,958.05,0
10727,36561,543,7,52.11,10
10728,75835,1149,2,112.81,5
10729,5830,887,4,158.82,5
10730,40360,571,2,927.57,5
10731,70100,1915,4,689.13,0
10732,33948,172,4,529.52,5
10733,89930,1479,1,306.13,10
10734,67518,317,1,175.3,0
10735,31863,1936,2,102.01,5
10736,74117,1049,6,910.32,0
10737,51568,822,2,742.92,0
10738,32234,802,2,979.77,10
10739,12608,648,7,962.92,10
10740,43763,1361,1,276.21,5
10741,77372,1996,4,897.1,20
10742,3924,284,5,809.83,20
10743,25052,900,2,1387.9,5
10744,43236,360,1,723.38,0
10745,66426,1216,6,1432.18,0
10746,18885,436,5,623.46,10
10747,599,1461,4,172.83,20
10748,36462,1333,6,956.67,20
10749,10702,621,5,801.69,5
10750,44945,2,6,985.39,20
10751,28176,1159,5,1366.33,20
10752,24903,950,6,187.33,10
10753,38534,1356,4,94.98,0
10754,9804,1784,4,421.18,10
10755,12338,1299,4,1223.19,20
10756,58098,75,1,841.56,20
10757,82276,320,5,184.74,0
10758,60095,1483,5,762.21,15
10759,41578,416,5,431.77,20
10760,25164,17,5,1109.93,15
10761,10888,785,4,1287.42,10
10762,83368,161,3,1309.41,5
10763,20272,494,2,1136.95,15
10764,9505,90,2,767.29,10
10765,76066,378,3,1016.25,20
10766,80544,1826,7,38.43,20
10767,3920,1405,1,1371.01,15
10768,40711,1651,1,360.58,0
10769,80525,1102,1,513.13,5
10770,78119,792,2,1453.1,5
10771,78793,1114,4,682.53,0
10772,29039,1731,1,40.25,10
10773,12451,1552,3,969.71,0
10774,64151,1242,2,933.34,10
10775,8160,1154,5,1136.77,5
10776,10664,434,4,1104.9,20
10777,90550,1648,5,630.17,0
10778,30,1768,3,703.92,15
10779,4555,1576,4,316.67,5
10780,91493,1736,1,73.74,20
10781,33865,740,5,1017.94,20
10782,67079,687,5,490.6,15
10783,3725,1633,3,279.34,20
10784,41440,39,5,798.57,0
10785,75910,862,2,241.4,20
10786,47733,1050,2,885.09,5
