"order_id","total"
14687,"203.97"
14687,"754.06"
14687,"210.10"
14687,"1317.90"
14688,"653.64"
14688,"985.87"
14688,"1032.37"
14688,"1276.77"
14689,"756.59"
14689,"219.08"
14689,"647.78"
14689,"1153.17"
14689,"557.40"
14690,"366.49"
14690,"495.10"
14690,"1068.94"
14690,"1189.50"
14691,"149.06"
14691,"762.74"
14691,"794.31"
14691,"256.90"
14692,"1205.66"
14692,"952.45"
14693,"106.53"
14693,"759.30"
14693,"477.80"
14693,"701.42"
14693,"419.08"
14693,"843.55"
14694,"918.18"
14694,"503.18"
14694,"106.70"
14694,"616.46"
14694,"762.26"
14695,"953.42"
14695,"1060.10"
14697,"451.12"
14697,"1058.90"
14697,"452.25"
14697,"1217.34"
14698,"699.09"
14698,"966.76"
14698,"496.26"
14698,"307.35"
14698,"742.15"
14699,"955.01"
14700,"184.68"
14700,"14.27"
14700,"69.81"
14700,"326.58"
14700,"426.08"
14701,"917.03"
14701,"1422.23"
14702,"1048.91"
14702,"921.86"
14702,"923.10"
14703,"34.62"
14703,"959.85"
14704,"655.46"
14704,"1049.75"
14705,"422.68"
14705,"725.11"
14705,"773.70"
14705,"126.00"
14705,"635.96"
14705,"356.44"
14707,"192.88"
14707,"1241.16"
14708,"435.16"
14708,"714.66"
14708,"1169.38"
14708,"99.32"
14708,"252.42"
14708,"1136.91"
14708,"171.59"
14708,"1230.02"
14708,"1230.25"
14709,"1256.28"
14709,"1006.39"
14709,"137.36"
14709,"904.71"
14709,"121.06"
14709,"80.53"
14709,"644.22"
14710,"500.31"
14710,"1370.27"
14711,"1185.41"
14711,"564.01"
14711,"1424.53"
14712,"958.76"
14712,"1052.78"
14712,"123.10"
14712,"1309.15"
14713,"465.32"
14713,"122.38"
14713,"743.41"
14713,"250.74"
14713,"922.32"
14714,"1181.03"
14714,"1203.44"
14715,"1222.91"
14715,"678.56"
14715,"918.21"
14715,"1130.58"
14715,"358.95"
14715,"641.97"
14716,"1406.55"
14716,"129.63"
14716,"645.06"
14716,"623.68"
14716,"700.82"
14716,"1231.22"
14717,"687.03"
14717,"1149.01"
14717,"134.04"
14717,"959.23"
14717,"223.22"
14718,"522.35"
14718,"1282.13"
14719,"166.14"
14719,"399.53"
14719,"37.90"
14721,"1134.05"
14721,"203.97"
14721,"484.53"
14722,"473.98"
14723,"1357.92"
14723,"1050.46"
14723,"880.79"
14723,"1056.81"
14723,"1138.42"
14724,"332.54"
14724,"747.24"
14724,"668.68"
14725,"178.55"
14725,"152.64"
14726,"906.77"
14726,"1196.58"
14727,"732.50"
14727,"980.06"
14727,"59.84"
14727,"452.57"
14728,"301.44"
14729,"121.04"
14729,"112.20"
14731,"26.00"
14731,"846.83"
14731,"189.49"
14731,"583.75"
14732,"1040.64"
14732,"472.32"
14733,"389.54"
14733,"148.39"
14733,"525.18"
14734,"894.85"
14734,"1159.10"
14734,"1050.67"
14734,"1384.95"
14734,"270.38"
14734,"572.48"
14734,"445.19"
14734,"181.65"
14735,"162.40"
14735,"555.93"
14735,"1096.14"
14735,"935.84"
14735,"302.71"
14736,"1124.84"
14736,"1112.83"
14736,"920.78"
14736,"131.84"
14736,"987.33"
14737,"53.97"
14737,"392.46"
14737,"1119.99"
14737,"228.10"
14737,"999.00"
14738,"1025.13"
14738,"1222.54"
14739,"901.83"
14739,"925.85"
14739,"519.03"
14739,"359.31"
14740,"295.83"
14740,"686.96"
14741,"811.72"
14741,"830.23"
14742,"1138.43"
14742,"244.51"
14742,"698.72"
14742,"1151.95"
14742,"190.35"
14742,"1026.29"
14742,"1091.81"
14742,"784.60"
14742,"959.30"
14743,"1401.38"
14743,"55.58"
14744,"162.87"
14744,"911.40"
14744,"738.16"
14744,"323.90"
14745,"696.74"
14745,"103.68"
14745,"880.84"
14746,"306.48"
14746,"967.53"
14746,"817.89"
14746,"730.80"
14746,"351.90"
14746,"987.86"
14747,"1221.88"
14747,"336.79"
14747,"176.37"
14747,"1265.77"
14747,"62.53"
14748,"481.27"
14748,"976.91"
14748,"426.92"
14748,"590.21"
14749,"527.81"
14749,"654.95"
14749,"529.99"
14750,"341.05"
14750,"942.12"
14751,"1243.66"
14751,"1147.72"
14751,"944.01"
14752,"911.42"
14752,"1360.04"
14752,"473.17"
14752,"705.93"
14752,"730.53"
14753,"375.45"
14753,"1147.67"
14754,"68.03"
14754,"1269.82"
14755,"964.04"
14756,"133.57"
14756,"372.94"
14756,"1315.89"
14756,"854.00"
14756,"198.71"
14756,"130.31"
14756,"1190.14"
14757,"1173.71"
14757,"1240.43"
14757,"1033.59"
14757,"1201.55"
14758,"645.05"
14758,"1482.34"
14758,"918.65"
14758,"308.91"
14759,"343.68"
14759,"594.24"
14760,"879.13"
14760,"1072.49"
14760,"588.85"
14760,"462.50"
14760,"717.59"
14760,"417.97"
14760,"1481.97"
14760,"493.86"
14761,"819.53"
14761,"606.32"
14762,"1132.34"
14762,"1358.42"
14762,"555.83"
14762,"1083.64"
14762,"884.57"
14763,"149.74"
14763,"351.48"
14763,"527.45"
14764,"687.94"
14765,"655.72"
14765,"7.16"
14765,"628.99"
14765,"1086.05"
14766,"874.41"
14766,"612.23"
14766,"442.54"
14767,"802.98"
14767,"675.08"
14767,"349.15"
14767,"916.68"
14768,"1044.47"
14768,"305.77"
14769,"996.87"
14770,"795.46"
14770,"364.65"
14772,"1179.56"
14773,"684.32"
14773,"715.65"
14775,"355.53"
14775,"1411.74"
14775,"549.23"
14775,"1073.09"
14776,"1369.25"
14776,"442.98"
14776,"1064.96"
14777,"1022.83"
14778,"1191.98"
14778,"851.04"
14778,"72.79"
14779,"534.54"
14779,"503.54"
14779,"672.07"
14779,"735.19"
14779,"431.52"
14780,"916.51"
14780,"972.59"
14781,"1438.42"
14781,"35.26"
14782,"436.84"
14782,"735.45"
14782,"1022.61"
14783,"1172.78"
14783,"544.34"
14784,"404.68"
14784,"999.25"
14785,"153.67"
14785,"983.67"
14786,"519.11"
14786,"54.78"
14786,"118.29"
14786,"120.09"
14786,"579.94"
14787,"1298.26"
14787,"799.89"
14787,"471.82"
14787,"145.31"
14788,"408.17"
14788,"225.32"
14789,"784.40"
14789,"352.93"
14790,"886.31"
14790,"1404.75"
14790,"258.74"
14790,"578.06"
14790,"158.53"
14790,"442.10"
14791,"747.41"
14792,"485.96"
14792,"75.12"
14792,"255.29"
14793,"1486.23"
14793,"382.06"
14793,"1025.52"
14793,"131.47"
14794,"574.81"
14794,"562.50"
14794,"579.75"
14794,"870.22"
14796,"1025.23"
14796,"1145.80"
14797,"1237.32"
14797,"953.19"
14797,"187.63"
14797,"938.55"
14797,"884.52"
14797,"440.73"
14797,"536.49"
14798,"1092.62"
14799,"1166.46"
14800,"168.19"
14800,"1144.25"
14800,"759.20"
14800,"975.05"
14801,"54.64"
14801,"1238.73"
14802,"480.95"
14803,"514.52"
14804,"279.06"
14805,"844.41"
14805,"872.86"
14805,"971.43"
14806,"117.02"
14806,"194.13"
14807,"1106.31"
14807,"239.29"
14807,"741.07"
14808,"28.50"
14808,"1280.14"
14808,"1148.74"
14809,"1141.31"
14809,"1063.83"
14809,"400.93"
14810,"489.32"
14810,"950.98"
14810,"1032.75"
14811,"535.37"
14811,"958.73"
14811,"760.59"
14812,"489.33"
14812,"742.33"
14812,"790.57"
14812,"159.72"
14812,"943.41"
14813,"561.32"
14813,"257.16"
14813,"1196.61"
14815,"1200.77"
14815,"934.69"
14815,"234.70"
14815,"1465.66"
14816,"810.05"
14816,"319.41"
14817,"848.66"
14817,"950.96"
14817,"1094.73"
14818,"529.88"
14819,"976.55"
14819,"564.55"
14819,"1487.13"
14819,"744.58"
14820,"296.23"
14821,"738.61"
14821,"430.53"
14821,"1164.74"
14821,"52.11"
14821,"227.21"
14821,"1018.65"
14822,"362.38"
14822,"971.73"
14822,"1420.61"
14822,"183.05"
14822,"7.73"
14822,"524.28"
14822,"365.48"
14823,"894.18"
14825,"604.37"
14825,"1400.83"
14825,"739.94"
14825,"753.45"
14825,"946.22"
14826,"302.45"
14826,"70.38"
14826,"395.87"
14827,"14.48"
14827,"924.20"
14827,"537.72"
14827,"256.61"
14828,"1120.75"
14828,"327.95"
14828,"1301.05"
14829,"1435.39"
14829,"865.17"
14829,"1019.11"
14829,"785.47"
14830,"509.22"
14830,"208.50"
14831,"435.72"
14831,"423.95"
14831,"541.06"
14832,"788.20"
14832,"653.29"
14832,"909.10"
14832,"565.75"
14832,"878.12"
14834,"889.82"
14835,"338.19"
14835,"477.62"
14835,"145.15"
14835,"801.88"
14836,"485.19"
14836,"1274.41"
14836,"163.33"
14836,"722.40"
14836,"15.51"
14836,"49.81"
14836,"42.75"
14836,"879.57"
14837,"516.16"
14837,"880.71"
14837,"628.58"
14838,"311.57"
14838,"164.60"
14838,"795.20"
14838,"1093.17"
14839,"765.49"
14840,"26.40"
14840,"367.17"
14840,"1148.86"
14841,"1094.60"
14841,"1107.05"
14841,"439.76"
14841,"1442.30"
14841,"728.49"
14841,"1091.89"
14842,"1148.22"
14842,"946.63"
14842,"713.04"
14842,"335.26"
14843,"644.38"
14843,"108.02"
14843,"660.97"
14845,"1149.12"
14845,"863.04"
14846,"35.82"
14846,"554.88"
14846,"693.33"
14846,"909.31"
14846,"111.33"
14847,"42.89"
14847,"315.79"
14848,"56.53"
14848,"199.46"
14849,"70.86"
14849,"1056.23"
14849,"557.20"
14849,"136.82"
14849,"1174.38"
14851,"1114.98"
14851,"704.26"
14851,"612.14"
14851,"39.32"
14852,"560.21"
14852,"272.65"
14852,"812.42"
14852,"1287.14"
14852,"806.32"
14853,"899.46"
14853,"510.32"
14855,"864.80"
14856,"198.17"
14856,"133.94"
14856,"952.40"
14856,"774.53"
14856,"572.10"
14857,"176.46"
14858,"1132.87"
14858,"1211.54"
14858,"528.50"
14858,"475.74"
14858,"329.97"
14859,"1271.86"
14859,"279.78"
14859,"786.93"
14859,"1158.47"
14860,"234.56"
14861,"894.35"
14861,"1179.46"
14861,"71.72"
14861,"9.05"
14862,"664.90"
14862,"603.74"
14863,"706.90"
14864,"986.91"
14864,"1153.84"
14864,"1244.27"
14865,"280.92"
14865,"1101.31"
14866,"757.44"
14866,"317.15"
14866,"569.01"
14867,"1025.62"
14867,"1144.98"
14867,"844.00"
14868,"919.76"
14868,"546.80"
14869,"583.99"
14870,"1320.89"
14870,"517.72"
14871,"1028.35"
14871,"364.91"
14873,"331.77"
14873,"51.38"
14873,"571.86"
14874,"61.68"
14874,"631.22"
14874,"884.36"
14875,"1052.09"
14875,"729.42"
14875,"1209.18"
14875,"521.83"
14875,"557.33"
14876,"184.93"
14876,"863.27"
14876,"922.79"
14877,"919.22"
14878,"14.10"
14878,"884.44"
14878,"1142.09"
14878,"101.16"
14879,"482.79"
14879,"286.18"
14880,"391.63"
14881,"124.95"
14882,"730.74"
14882,"75.25"
14882,"1063.75"
14882,"1404.20"
14882,"754.79"
14882,"1076.60"
14883,"1303.92"
14883,"1221.11"
14883,"195.39"
14884,"676.64"
14884,"1024.11"
14885,"713.47"
14885,"712.16"
14886,"830.94"
14886,"1245.64"
14886,"1146.34"
14887,"684.30"
14887,"60.95"
14887,"925.60"
14888,"945.10"
14888,"173.83"
14889,"806.75"
14889,"975.31"
14889,"560.42"
14889,"426.82"
14890,"57.56"
14890,"55.45"
14890,"1053.81"
14891,"1216.74"
14891,"624.44"
14892,"353.58"
14892,"1130.10"
14892,"1029.49"
14892,"744.61"
14893,"1121.98"
14893,"868.49"
14893,"752.88"
14894,"70.33"
14894,"835.86"
14894,"889.23"
14896,"807.64"
14896,"893.87"
14896,"1180.84"
14896,"353.69"
14896,"273.21"
14896,"179.62"
14897,"475.42"
14897,"517.74"
14897,"810.93"
14897,"536.27"
14897,"363.96"
14898,"199.32"
14898,"1316.34"
14898,"366.90"
14898,"1386.99"
14899,"439.81"
14899,"1364.45"
14900,"1068.62"
14900,"578.79"
14900,"1247.99"
14900,"497.11"
14900,"639.65"
14900,"921.50"
14900,"875.15"
14901,"490.79"
14901,"716.29"
14901,"1031.03"
14901,"721.77"
14902,"1429.32"
14902,"360.40"
14903,"168.45"
14903,"1335.88"
14904,"28.10"
14904,"98.51"
14906,"1051.51"
14906,"5.42"
14906,"562.50"
14906,"577.34"
14906,"597.30"
14906,"10.80"
14906,"797.27"
14906,"450.09"
14907,"1338.85"
14907,"672.04"
14907,"883.57"
14907,"1006.22"
14909,"557.56"
14909,"194.26"
14909,"1018.24"
14910,"1415.03"
14910,"129.23"
14910,"1197.51"
14910,"369.10"
14910,"573.66"
14912,"1394.29"
14912,"208.19"
14912,"283.83"
14913,"262.06"
14913,"1182.08"
14913,"907.89"
14913,"1025.61"
14913,"880.46"
14914,"151.51"
14914,"441.93"
14914,"1168.79"
14914,"555.12"
14915,"874.15"
14915,"648.46"
14915,"803.54"
14915,"974.61"
14915,"393.23"
14915,"18.92"
14915,"472.16"
14915,"517.55"
14915,"1027.65"
14916,"608.47"
14916,"1284.43"
14916,"299.13"
14916,"170.73"
14916,"1277.61"
14916,"461.48"
14917,"1411.19"
14917,"204.86"
14918,"1088.12"
14918,"561.55"
14918,"475.99"
14918,"181.18"
14918,"755.03"
14918,"1136.56"
14919,"1252.77"
14919,"457.80"
14919,"313.16"
14920,"1350.21"
14920,"945.99"
14920,"998.76"
14921,"663.93"
14921,"7.86"
14922,"702.69"
14922,"762.13"
14922,"578.32"
14923,"1297.31"
14924,"155.44"
14924,"593.33"
14924,"259.27"
14924,"1191.49"
14925,"49.06"
14925,"1224.49"
14925,"88.11"
14925,"714.65"
14926,"31.45"
14926,"478.49"
14926,"984.05"
14926,"1206.98"
14927,"842.10"
14927,"1034.97"
14927,"692.35"
14927,"369.22"
14927,"455.44"
14928,"855.20"
14928,"336.43"
14928,"366.60"
14928,"961.01"
14928,"596.03"
14928,"166.14"
14929,"569.66"
14929,"685.12"
14929,"522.36"
14930,"233.06"
14930,"797.39"
14930,"363.17"
14930,"1092.46"
14930,"678.46"
14931,"806.00"
14931,"728.36"
14932,"1197.71"
14933,"93.62"
14933,"886.11"
14933,"1067.40"
14934,"1060.49"
14934,"913.72"
14934,"531.96"
14935,"541.47"
14935,"838.42"
14935,"275.64"
14935,"459.05"
14935,"1193.16"
14936,"952.31"
14937,"315.35"
14937,"1220.65"
14937,"583.38"
14937,"10.84"
14938,"49.84"
14938,"1174.94"
14938,"217.97"
14938,"1051.54"
14938,"1126.17"
14939,"968.39"
14939,"34.70"
14939,"492.74"
14939,"900.86"
14940,"329.38"
14940,"1068.88"
14940,"496.99"
14941,"797.35"
14941,"600.81"
14941,"767.75"
14941,"369.96"
14942,"741.91"
14943,"809.18"
14943,"728.20"
14943,"39.07"
14943,"930.12"
14944,"869.26"
14944,"810.31"
14944,"1188.08"
14944,"279.30"
14944,"343.41"
14945,"852.69"
14945,"455.23"
14945,"72.67"
14945,"574.12"
14945,"434.02"
14946,"1114.45"
14946,"56.21"
14946,"87.70"
14946,"854.00"
14946,"724.28"
14947,"482.10"
14947,"1120.94"
14948,"328.73"
14948,"1285.09"
14948,"1181.74"
14948,"1328.71"
14948,"270.96"
14948,"1184.95"
14948,"1021.73"
14949,"615.58"
14949,"1048.98"
14949,"508.37"
14949,"355.95"
14950,"558.25"
14950,"1104.11"
14952,"1110.46"
14953,"905.62"
14953,"253.72"
14954,"23.83"
14955,"1056.94"
14955,"1133.19"
14956,"1161.79"
14957,"363.46"
14957,"1244.42"
14958,"1007.68"
14958,"1127.66"
14958,"974.83"
14958,"291.36"
14959,"406.51"
14959,"46.43"
14959,"130.77"
14959,"926.10"
14959,"591.95"
14960,"1177.54"
14960,"948.56"
14960,"1019.75"
14961,"902.32"
14962,"231.92"
14962,"652.13"
14963,"954.11"
14963,"260.75"
14963,"475.82"
14963,"1033.07"
14963,"374.75"
14964,"493.49"
14964,"730.17"
14965,"917.66"
14965,"266.95"
14965,"123.64"
14965,"388.93"
14965,"559.26"
14965,"323.61"
14965,"1148.92"
14965,"448.60"
14966,"706.75"
14967,"9.30"
14967,"742.48"
14967,"664.14"
14968,"724.34"
14968,"1237.27"
14968,"1196.99"
14969,"71.70"
14969,"181.46"
14969,"1041.68"
14969,"468.68"
14969,"262.14"
14970,"299.79"
14970,"509.32"
14970,"722.08"
14970,"433.93"
14970,"253.91"
14971,"280.11"
14971,"1276.69"
14972,"334.73"
14972,"1215.36"
14972,"586.56"
14972,"1022.30"
14972,"371.91"
14973,"1042.48"
14973,"447.80"
14973,"840.25"
14973,"728.10"
14973,"1069.25"
14974,"1193.55"
14974,"1270.69"
14974,"991.44"
14974,"514.10"
14974,"330.55"
14975,"768.16"
14975,"92.95"
14975,"629.43"
14975,"1002.98"
14976,"1225.54"
14976,"248.04"
14976,"1255.94"
14976,"935.65"
14977,"724.59"
14977,"353.71"
14978,"1138.02"
14978,"609.30"
14978,"329.59"
14978,"700.48"
14979,"504.10"
14980,"483.82"
14981,"334.37"
14981,"274.35"
14981,"1253.28"
14981,"367.19"
14982,"392.19"
14982,"408.48"
14982,"327.94"
14982,"1036.84"
14983,"704.34"
14983,"981.12"
14983,"127.81"
14983,"1157.88"
14985,"866.94"
14985,"396.54"
14985,"1173.88"
14986,"456.38"
14986,"15.98"
14986,"811.38"
14987,"385.06"
14987,"889.50"
14987,"954.54"
14987,"103.08"
14987,"618.06"
14987,"1146.48"
14988,"697.66"
14988,"1222.92"
14988,"123.14"
14988,"1257.49"
14988,"208.70"
14988,"52.25"
14988,"140.42"
14989,"785.00"
14989,"1060.64"
14989,"36.88"
14989,"4.96"
14990,"1249.14"
14991,"122.88"
14991,"365.93"
14991,"611.52"
14991,"284.43"
14992,"1270.46"
14993,"116.56"
14993,"536.06"
14993,"994.43"
14994,"1175.49"
14994,"473.28"
14994,"314.56"
14994,"85.44"
14995,"978.53"
14996,"256.37"
14996,"851.07"
14996,"315.08"
14996,"237.79"
14996,"1340.66"
14997,"1198.53"
14997,"1001.24"
14997,"861.14"
14998,"739.14"
14998,"562.46"
14998,"1098.92"
14998,"1163.84"
14999,"1130.58"
14999,"36.68"
15000,"57.86"
15000,"1051.33"
15000,"141.91"
15001,"1258.93"
15001,"736.47"
15001,"798.35"
15001,"861.80"
15001,"349.16"
15002,"441.35"
15002,"855.75"
15002,"687.66"
15002,"274.67"
15003,"122.28"
15003,"275.63"
15003,"1316.71"
15003,"454.71"
15004,"169.85"
15005,"247.51"
15005,"246.74"
15005,"317.74"
15006,"877.40"
15006,"394.95"
15006,"672.81"
15007,"1135.75"
15007,"61.83"
15007,"1115.49"
15007,"232.15"
15007,"706.45"
15007,"789.74"
15008,"494.84"
15009,"1203.90"
15009,"339.58"
15010,"682.72"
15010,"1340.28"
15011,"710.16"
15011,"1006.21"
15012,"126.40"
15012,"341.22"
15012,"1277.52"
15012,"302.15"
15012,"1205.29"
15012,"426.32"
15013,"1099.04"
15013,"1369.54"
15013,"551.52"
15013,"339.11"
15013,"726.47"
15014,"985.53"
15014,"1133.74"
15014,"68.12"
15014,"340.85"
15014,"674.21"
15014,"792.47"
15014,"697.98"
15015,"590.48"
15015,"1003.67"
15016,"367.12"
15016,"1056.47"
15017,"473.51"
15017,"1076.04"
15017,"1151.04"
15017,"609.12"
15018,"974.26"
15018,"324.19"
15018,"973.77"
15019,"261.81"
15019,"732.19"
15019,"1026.66"
15020,"277.68"
15020,"539.11"
15020,"1266.53"
15020,"781.30"
15021,"646.64"
15021,"279.02"
15021,"1335.29"
15022,"696.02"
15022,"997.20"
15022,"740.39"
15022,"138.64"
15022,"1178.79"
15023,"928.04"
15023,"453.11"
15023,"196.87"
15023,"1092.26"
15023,"876.95"
15024,"672.67"
15025,"956.61"
15025,"847.29"
15025,"628.37"
15025,"1194.56"
15026,"615.72"
15027,"1069.13"
15027,"992.47"
15027,"573.74"
15028,"968.58"
15028,"929.76"
15028,"393.97"
15028,"1379.48"
15029,"784.10"
15029,"1052.61"
15029,"49.86"
15029,"1239.94"
15029,"282.33"
15030,"1163.84"
15030,"406.75"
15030,"503.17"
15030,"903.02"
15031,"1256.57"
15031,"738.07"
15032,"701.86"
15033,"828.79"
15033,"923.95"
15034,"807.67"
15034,"957.95"
15035,"44.20"
15035,"735.14"
15035,"18.27"
15036,"1323.42"
15036,"591.78"
15036,"527.79"
15037,"748.84"
15037,"595.64"
15038,"880.14"
15038,"519.15"
15038,"1416.27"
15039,"1239.28"
15039,"978.74"
15039,"670.79"
15040,"282.56"
15040,"445.03"
15041,"5.09"
15041,"757.61"
15042,"1148.22"
15042,"1208.53"
15043,"1273.86"
15043,"411.07"
15044,"7.96"
15045,"976.15"
15046,"1490.03"
15046,"1193.95"
15046,"1004.13"
15046,"586.76"
15047,"1106.22"
15047,"462.45"
15048,"1198.09"
15048,"939.84"
15048,"94.62"
15049,"694.34"
15049,"405.36"
15049,"887.88"
15050,"499.24"
15050,"60.37"
15050,"677.50"
15050,"646.63"
15050,"1266.09"
15051,"498.78"
15051,"378.06"
15052,"55.82"
15052,"788.77"
15052,"128.83"
15053,"1022.99"
15053,"65.26"
15053,"1202.59"
15053,"198.41"
15053,"925.69"
15053,"952.03"
15054,"889.81"
15054,"166.97"
15054,"19.41"
15055,"257.81"
15055,"216.60"
15055,"968.68"
15056,"871.07"
15056,"323.61"
15056,"1280.96"
15056,"483.62"
15057,"1027.74"
15057,"18.03"
15057,"637.04"
15058,"1171.23"
15058,"126.84"
15059,"870.81"
15060,"92.58"
15060,"43.85"
15060,"438.51"
15060,"876.78"
15061,"572.24"
15061,"991.51"
15061,"708.98"
15061,"228.74"
15062,"622.30"
15062,"636.76"
15062,"1373.88"
15063,"909.43"
15063,"1344.03"
15063,"308.10"
15064,"781.01"
15064,"168.91"
15064,"124.30"
15064,"1273.08"
15064,"828.57"
15064,"459.46"
15065,"329.01"
15065,"943.65"
15065,"1144.16"
15066,"227.63"
15066,"521.39"
15066,"319.98"
15066,"142.67"
15066,"299.90"
15066,"869.20"
15066,"892.07"
15067,"1256.27"
15067,"696.62"
15068,"683.07"
15068,"424.61"
15069,"1169.36"
15069,"414.02"
15069,"1039.42"
15070,"989.93"
15070,"139.92"
15071,"266.69"
15071,"1349.54"
15071,"711.33"
15071,"1277.30"
15072,"451.06"
15072,"809.48"
15072,"487.95"
15072,"1264.30"
15072,"342.66"
15072,"1469.25"
15072,"370.75"
15073,"1311.69"
15073,"266.71"
15074,"659.03"
15074,"1260.53"
15074,"442.77"
15074,"886.65"
15074,"872.78"
15075,"1292.19"
15075,"1293.29"
15075,"72.31"
15075,"1224.85"
15075,"1032.03"
15075,"1210.26"
15075,"1229.36"
15076,"456.84"
15076,"281.93"
15076,"1097.87"
15077,"293.32"
15077,"577.82"
15077,"130.37"
15077,"208.95"
15079,"719.72"
15079,"15.86"
15080,"234.81"
15080,"1247.38"
15081,"734.81"
15081,"209.61"
15083,"810.64"
15083,"1325.99"
15083,"415.96"
15083,"103.26"
15084,"933.77"
15084,"1265.36"
15084,"217.50"
15085,"849.78"
15085,"258.63"
15086,"115.25"
15086,"850.66"
15086,"531.52"
15087,"1181.56"
15087,"652.43"
15087,"415.86"
15087,"554.25"
15087,"1415.57"
15088,"243.24"
15088,"358.73"
15088,"532.89"
15089,"973.44"
15089,"98.68"
15089,"1484.25"
15089,"147.39"
15089,"1066.42"
15089,"1093.09"
15090,"804.11"
15090,"1349.95"
15090,"33.40"
15090,"1248.96"
15090,"405.15"
15091,"743.42"
15091,"992.67"
15091,"1141.40"
15092,"388.82"
15092,"952.98"
15092,"948.43"
15092,"796.74"
15092,"283.87"
15092,"344.87"
15093,"225.60"
15093,"912.34"
15095,"266.01"
15095,"1353.61"
15095,"603.66"
15095,"1201.78"
15095,"275.80"
15096,"65.46"
15096,"34.87"
15096,"720.94"
15096,"749.59"
15097,"883.75"
15097,"256.37"
15097,"268.40"
15098,"715.42"
15098,"275.70"
15098,"513.30"
15098,"628.61"
15098,"958.01"
15099,"743.49"
15100,"328.96"
15100,"1217.23"
15100,"400.85"
15100,"114.47"
15101,"283.85"
15101,"597.30"
15101,"480.56"
15103,"611.06"
15103,"1022.33"
15103,"1109.06"
15104,"761.93"
15105,"802.39"
15105,"468.45"
15105,"1034.52"
15105,"225.89"
15106,"1458.08"
15106,"335.04"
15107,"1194.17"
15107,"1138.19"
15108,"488.55"
15109,"31.61"
15109,"858.95"
15109,"97.50"
15110,"1337.78"
15110,"1296.28"
15111,"744.22"
15111,"653.82"
15112,"1319.43"
15113,"668.35"
15113,"448.09"
15113,"1248.25"
15113,"1180.10"
15113,"181.08"
15113,"621.54"
15113,"138.14"
15114,"1189.16"
15114,"531.46"
15114,"620.43"
15115,"1318.17"
15116,"128.91"
15116,"1257.80"
15117,"966.27"
15117,"605.92"
15117,"92.64"
15117,"578.62"
15117,"755.34"
15118,"1223.83"
15120,"1015.16"
15120,"1117.45"
15120,"1130.22"
15120,"1132.87"
15120,"539.27"
15121,"1228.72"
15121,"386.22"
15121,"445.76"
15122,"793.03"
15122,"185.33"
15123,"486.89"
15123,"702.20"
15123,"902.44"
15123,"164.37"
15124,"1295.07"
15124,"745.15"
15124,"128.74"
15124,"611.82"
15125,"558.32"
15125,"1367.14"
15126,"32.62"
15126,"1118.79"
15126,"551.98"
15128,"776.46"
15128,"869.33"
15128,"1177.58"
15128,"341.69"
15128,"459.95"
15129,"467.64"
15129,"628.88"
15130,"187.90"
15130,"246.87"
15130,"1236.72"
15130,"1422.63"
15131,"604.14"
15131,"506.99"
15131,"1120.26"
15131,"252.58"
15131,"278.09"
15132,"698.13"
15132,"891.78"
15132,"19.15"
15133,"507.17"
15133,"597.44"
15133,"812.10"
15133,"373.47"
15134,"329.11"
15135,"439.68"
15135,"491.77"
15136,"1138.77"
15136,"1097.66"
15136,"186.59"
15137,"936.91"
15137,"591.84"
15138,"1232.88"
15138,"260.64"
15138,"1197.66"
15139,"334.63"
15139,"278.61"
15139,"747.23"
15140,"278.22"
15140,"851.63"
15140,"1042.54"
15140,"73.07"
15141,"872.54"
15141,"363.18"
15141,"196.76"
15142,"183.08"
15142,"1358.26"
15142,"755.43"
15142,"669.30"
15142,"575.77"
15142,"504.87"
15143,"1004.99"
15143,"1168.90"
15143,"70.17"
15144,"1105.05"
15144,"22.22"
15145,"1340.27"
15145,"113.90"
15145,"1101.37"
15145,"877.82"
15145,"1328.10"
15146,"533.39"
15146,"1228.64"
15147,"1196.89"
15147,"217.93"
15147,"677.33"
15148,"791.49"
15149,"29.64"
15149,"1159.14"
15149,"263.93"
15149,"424.56"
15150,"357.75"
15150,"1138.30"
15150,"162.73"
15151,"17.59"
15151,"147.63"
15151,"955.58"
15151,"1214.83"
15152,"409.97"
15152,"198.18"
15153,"739.19"
15153,"498.79"
15154,"357.47"
15154,"118.82"
15154,"489.51"
15155,"136.88"
15155,"1024.71"
15155,"898.17"
15156,"558.83"
15156,"1027.17"
15156,"257.48"
15156,"886.18"
15156,"99.41"
15157,"1003.82"
15157,"452.32"
15157,"137.03"
15157,"721.05"
15157,"1416.13"
15157,"549.27"
15157,"1021.16"
15158,"1151.99"
15158,"807.74"
15158,"122.47"
15158,"876.28"
15158,"754.59"
15158,"62.81"
15158,"194.91"
15159,"203.97"
15159,"333.94"
15159,"941.97"
15159,"673.62"
15161,"899.88"
15161,"45.02"
15161,"363.53"
15162,"750.77"
15162,"1043.19"
15162,"279.95"
15162,"69.37"
15162,"625.78"
15162,"898.26"
15163,"339.18"
15163,"671.63"
15163,"1035.83"
15164,"437.19"
15164,"803.65"
15164,"1345.26"
15164,"543.55"
15164,"821.18"
15164,"498.60"
15165,"980.94"
15165,"1274.41"
15165,"517.65"
15166,"984.18"
15166,"1242.67"
15166,"106.98"
15166,"1192.89"
15166,"659.71"
15166,"386.56"
15167,"737.26"
15167,"1013.48"
15167,"1155.81"
