order_id,customer_id,order_date,order_status
24436,8514,2022-12-20,COMPLETE
24437,2920,2023-01-19,completed
24438,5536,2024-03-22,Cancelled
24439,2473,2022-11-05,COMPLETE
24440,4279,2025-12-22,completed
24441,3909,2022-05-28,Completed
24442,4613,2025-11-18,completed
24443,3063,2023-12-21,Completed
24444,6515,2022-02-02,Completed
24445,7139,2022-01-01,COMPLETE
24446,8101,2024-06-10,completed
24447,7522,2024-02-04,completed
24448,2716,2025-09-26,Cancelled
24449,7483,2023-08-29,Cancelled
24450,5820,2023-04-07,Cancelled
24451,5301,2022-09-12,COMPLETE
24452,2728,2025-05-19,COMPLETE
24453,2429,2023-07-15,Completed
24454,3380,2023-09-02,Completed
24455,4619,2025-01-09,COMPLETE
24456,8882,2025-10-23,completed
24457,2171,2022-11-24,completed
24458,6326,2024-11-11,Cancelled
24459,5426,2024-08-08,Completed
24460,2801,2024-04-25,Cancelled
24461,2304,2023-06-24,COMPLETE
24462,213,2024-10-18,Cancelled
24463,4995,2022-08-05,Completed
24464,1321,2022-12-05,completed
24465,8096,2025-07-10,Completed
24466,6872,2025-03-28,Completed
24467,1215,2024-02-13,Cancelled
24468,8083,2025-09-17,completed
24469,8321,2022-08-02,Cancelled
24470,9249,2024-03-06,completed
24471,5564,2024-07-18,completed
24472,3287,2022-07-05,Completed
24473,9970,2025-04-23,Completed
24474,7661,2024-07-23,Cancelled
24475,1782,2022-02-09,Cancelled
24476,6334,2023-12-30,completed
24477,1839,2023-12-01,completed
24478,9617,2025-01-29,Cancelled
24479,2441,2025-01-26,Cancelled
24480,1107,2025-04-01,Completed
24481,3003,2025-10-24,COMPLETE
24482,5189,2022-12-27,completed
24483,3406,2023-01-19,completed
24484,9005,2023-07-06,COMPLETE
24485,3233,2024-11-05,completed
24486,4203,2025-11-13,Completed
24487,3052,2025-03-09,Cancelled
24488,3878,2023-12-19,COMPLETE
24489,7615,2022-02-17,Cancelled
24490,7308,2024-08-05,completed
24491,2883,2024-09-30,completed
24492,360,2023-07-20,COMPLETE
24493,7069,2024-04-26,completed
24494,2198,2022-07-03,Cancelled
24495,5026,2023-06-30,COMPLETE
24496,5958,2024-05-04,Completed
24497,99,2025-10-12,COMPLETE
24498,7335,2023-09-14,Cancelled
24499,2704,2023-08-13,completed
24500,9004,2022-09-23,completed
24501,1876,2023-12-21,COMPLETE
24502,7408,2022-05-16,Cancelled
24503,9433,2025-07-03,Cancelled
24504,5704,2022-01-10,COMPLETE
24505,5537,2025-11-04,Completed
24506,685,2023-03-28,Completed
24507,2240,2022-01-10,completed
24508,899,2025-07-08,Cancelled
24509,9880,2024-07-22,COMPLETE
24510,5068,2024-02-04,completed
24511,6815,2023-11-27,completed
24512,5447,2025-01-22,Completed
24513,1832,2024-02-18,Cancelled
24514,5585,2022-03-01,COMPLETE
24515,2482,2022-02-14,Cancelled
24516,8213,2025-10-04,completed
24517,6165,2025-06-16,Completed
24518,4412,2022-06-26,Completed
24519,618,2023-11-15,Cancelled
24520,1089,2025-01-16,Cancelled
24521,8341,2024-08-05,COMPLETE
24522,5303,2023-07-03,Cancelled
24523,7749,2023-03-16,Completed
24524,7887,2022-10-27,completed
24525,7790,2025-04-29,Cancelled
24526,4378,2022-02-07,completed
24527,7499,2023-10-07,COMPLETE
24528,113,2025-10-14,COMPLETE
24529,5333,2024-12-08,Cancelled
24530,9262,2023-01-07,COMPLETE
24531,9286,2023-01-02,Cancelled
24532,2230,2022-03-07,COMPLETE
24533,5293,2024-03-15,COMPLETE
24534,9173,2025-11-30,completed
24535,7672,2022-05-04,COMPLETE
24536,2358,2025-10-16,completed
24537,7093,2023-03-06,Cancelled
24538,5343,2023-08-19,completed
24539,6060,2022-12-18,COMPLETE
24540,4439,2025-08-03,Completed
24541,6752,2022-12-21,COMPLETE
24542,3052,2025-10-18,Cancelled
24543,5240,2023-07-15,Cancelled
24544,4094,2024-11-13,COMPLETE
24545,4486,2022-11-01,Cancelled
24546,2982,2024-03-07,completed
24547,8022,2025-08-12,completed
24548,5067,2023-12-11,Cancelled
24549,3965,2022-02-10,Cancelled
24550,4085,2023-12-19,Cancelled
24551,4861,2023-10-25,Completed
24552,4652,2023-09-09,completed
24553,1124,2022-11-27,completed
24554,9244,2025-09-06,Cancelled
24555,4672,2024-09-29,Cancelled
24556,816,2025-11-03,COMPLETE
24557,979,2023-12-18,COMPLETE
24558,2859,2025-09-12,completed
24559,683,2025-08-21,completed
24560,8141,2024-08-24,COMPLETE
24561,3656,2022-08-31,Completed
24562,781,2024-11-06,Cancelled
24563,1443,2023-05-17,COMPLETE
24564,7819,2023-04-03,Completed
24565,4501,2022-09-20,COMPLETE
24566,2760,2025-07-23,Cancelled
24567,5994,2022-05-10,COMPLETE
24568,3121,2025-04-14,Completed
24569,2546,2023-03-15,Cancelled
24570,4042,2022-11-02,Completed
24571,5876,2024-04-15,completed
24572,9563,2022-06-04,Completed
24573,2829,2025-08-21,COMPLETE
24574,1463,2022-09-16,completed
24575,7943,2025-11-15,COMPLETE
24576,554,2023-07-06,Completed
24577,7052,2025-05-27,completed
24578,5900,2024-07-18,completed
24579,8908,2025-02-28,completed
24580,4296,2022-03-01,Completed
24581,5105,2025-08-30,completed
24582,3390,2024-03-26,Cancelled
24583,5320,2024-02-13,COMPLETE
24584,3652,2024-06-07,COMPLETE
24585,3136,2025-01-25,Cancelled
24586,5264,2024-06-08,COMPLETE
24587,7403,2025-05-17,Completed
24588,3496,2024-03-14,COMPLETE
24589,1338,2023-06-16,COMPLETE
24590,5089,2022-12-28,Completed
24591,6197,2024-07-22,completed
24592,3012,2023-10-31,Cancelled
24593,2660,2024-03-25,Completed
24594,9357,2024-02-10,COMPLETE
24595,2736,2025-03-28,Completed
24596,5308,2022-08-24,Cancelled
24597,4814,2024-12-26,Cancelled
24598,4714,2024-12-07,COMPLETE
24599,6757,2025-01-06,completed
24600,6598,2024-11-03,Completed
24601,179,2023-05-03,completed
24602,1038,2024-11-08,completed
24603,3835,2022-01-17,Completed
24604,4779,2024-07-21,COMPLETE
24605,7427,2023-12-27,Cancelled
24606,5785,2024-05-29,Cancelled
24607,6178,2025-03-18,Completed
24608,4806,2024-07-15,Completed
24609,7400,2023-09-07,completed
24610,7361,2023-03-19,completed
24611,6332,2024-09-20,completed
24612,3569,2025-05-14,completed
24613,4424,2024-03-20,completed
24614,3987,2023-05-11,completed
24615,3314,2024-02-17,COMPLETE
24616,6241,2024-05-13,Cancelled
24617,8684,2023-01-07,COMPLETE
24618,8106,2022-05-31,COMPLETE
24619,310,2025-11-18,completed
24620,7278,2025-06-13,Completed
24621,9894,2024-11-07,Cancelled
24622,8998,2024-06-18,completed
24623,6729,2024-11-18,Completed
24624,1893,2025-05-06,COMPLETE
24625,9519,2022-01-24,completed
24626,1918,2024-10-18,COMPLETE
24627,6500,2023-01-11,Completed
24628,5222,2024-09-14,COMPLETE
24629,2242,2023-11-08,Completed
24630,7242,2025-08-24,Cancelled
24631,1974,2024-05-13,completed
24632,5939,2024-11-08,completed
24633,5527,2024-03-19,Cancelled
24634,3979,2025-12-12,completed
24635,1316,2022-11-22,COMPLETE
24636,8803,2023-11-18,Cancelled
24637,9682,2023-10-17,Completed
24638,6796,2022-05-29,Cancelled
24639,8396,2023-09-02,Completed
24640,6549,2024-01-22,COMPLETE
24641,1400,2024-03-08,Completed
24642,1373,2022-05-13,Cancelled
24643,9449,2024-02-21,Cancelled
24644,5107,2025-12-02,COMPLETE
24645,3204,2022-10-19,Cancelled
24646,9887,2025-07-18,completed
24647,2683,2024-08-02,COMPLETE
24648,7923,2024-09-10,COMPLETE
24649,8426,2022-09-13,Completed
24650,2138,2022-08-08,COMPLETE
24651,7148,2022-01-24,completed
24652,2807,2023-01-14,completed
24653,4851,2024-09-09,completed
24654,1958,2025-03-04,COMPLETE
24655,9686,2022-03-15,COMPLETE
24656,932,2024-12-04,completed
24657,48,2023-06-29,Cancelled
24658,2271,2024-01-12,completed
24659,5768,2022-03-14,Cancelled
24660,7919,2022-08-19,Completed
24661,4562,2025-09-26,completed
24662,679,2024-03-27,COMPLETE
24663,1591,2024-12-17,Completed
24664,2519,2024-08-17,completed
24665,7133,2023-10-31,Cancelled
24666,9021,2023-03-30,Completed
24667,1567,2024-05-24,Completed
24668,6684,2022-09-17,Completed
24669,1568,2022-12-05,Completed
24670,206,2024-02-06,completed
24671,1806,2024-01-27,Cancelled
24672,8672,2023-05-07,Cancelled
24673,2121,2022-02-18,completed
24674,9654,2024-07-27,Completed
24675,5811,2024-08-28,Completed
24676,6686,2024-11-08,Cancelled
24677,1438,2025-08-26,COMPLETE
24678,1943,2022-04-22,Cancelled
24679,2828,2023-08-06,completed
24680,7381,2022-06-20,Cancelled
24681,8963,2024-05-01,completed
24682,8259,2022-05-23,Completed
24683,9638,2023-11-16,completed
24684,7637,2023-08-15,Completed
24685,8556,2023-12-15,completed
24686,4496,2025-04-09,COMPLETE
24687,2898,2023-08-15,Cancelled
24688,260,2024-01-29,COMPLETE
24689,7930,2025-02-26,Cancelled
24690,1069,2022-03-01,Completed
24691,4994,2024-11-02,Cancelled
24692,9503,2025-01-18,COMPLETE
24693,7708,2024-02-23,Cancelled
24694,7497,2025-02-26,Completed
24695,6459,2023-03-09,Completed
24696,1443,2025-11-23,Completed
24697,9521,2025-11-11,COMPLETE
24698,7084,2024-10-13,Completed
24699,229,2022-05-28,completed
24700,4846,2023-05-14,Completed
24701,9402,2024-05-15,Cancelled
24702,1971,2022-06-13,completed
24703,6262,2024-12-17,Completed
24704,7953,2024-05-13,COMPLETE
24705,4228,2022-03-11,Completed
24706,1726,2022-10-16,completed
24707,9809,2024-05-19,Cancelled
24708,6186,2024-08-17,COMPLETE
24709,2483,2025-03-26,Cancelled
24710,5286,2024-11-10,Cancelled
24711,1451,2024-07-24,Cancelled
24712,6192,2024-03-25,completed
24713,5162,2022-10-08,Cancelled
24714,4281,2023-03-12,COMPLETE
24715,5942,2025-11-23,completed
24716,8033,2023-10-10,Completed
24717,1256,2023-04-07,Completed
24718,401,2024-11-09,Cancelled
24719,9940,2024-11-22,Completed
24720,5640,2025-02-19,COMPLETE
24721,5353,2024-10-11,completed
24722,3465,2024-01-09,COMPLETE
24723,5067,2025-04-04,COMPLETE
24724,6646,2023-07-16,Cancelled
24725,2415,2022-12-28,Cancelled
24726,1088,2024-03-02,Completed
24727,3875,2024-08-29,Cancelled
24728,3161,2023-04-10,Cancelled
24729,6500,2025-12-19,Cancelled
24730,9585,2025-11-30,Completed
24731,9708,2025-02-18,COMPLETE
24732,2694,2025-12-03,Completed
24733,2904,2023-10-22,COMPLETE
24734,6052,2025-11-13,COMPLETE
24735,5377,2022-04-03,completed
24736,221,2025-06-01,Completed
24737,6417,2023-07-03,COMPLETE
24738,3013,2025-03-16,COMPLETE
24739,7545,2023-03-07,Cancelled
24740,5367,2023-12-30,Completed
24741,8050,2022-04-26,completed
24742,5690,2024-04-15,Completed
24743,9463,2025-04-13,completed
24744,4269,2025-01-24,Completed
24745,5448,2022-06-12,Cancelled
24746,4219,2022-10-15,completed
24747,9945,2023-03-14,completed
24748,636,2024-05-06,Cancelled
24749,2738,2022-03-11,COMPLETE
24750,5351,2024-10-13,completed
24751,2697,2025-05-19,COMPLETE
24752,9692,2025-07-25,COMPLETE
24753,8693,2024-11-05,Cancelled
24754,1657,2025-02-20,Cancelled
24755,3359,2024-06-21,completed
24756,6465,2022-02-18,COMPLETE
24757,1897,2024-01-01,COMPLETE
24758,2109,2024-05-22,Cancelled
24759,9354,2024-08-20,Cancelled
24760,126,2022-10-17,completed
24761,3776,2024-11-17,COMPLETE
24762,4288,2025-03-11,Completed
24763,2241,2025-09-08,Completed
24764,589,2024-06-30,completed
24765,3095,2023-10-13,Cancelled
24766,8935,2023-06-03,Cancelled
24767,6527,2024-10-22,Completed
24768,3228,2022-03-14,completed
24769,9309,2025-08-07,Completed
24770,9018,2024-09-16,Completed
24771,1704,2024-05-28,Cancelled
24772,6848,2025-10-08,Completed
24773,9346,2024-02-16,completed
24774,6218,2024-06-27,COMPLETE
24775,9327,2022-12-22,COMPLETE
24776,8044,2023-10-20,Cancelled
24777,1506,2024-10-21,COMPLETE
24778,7033,2025-08-18,Completed
24779,2245,2025-06-05,completed
24780,7081,2025-02-25,COMPLETE
24781,3136,2022-11-19,Cancelled
24782,6086,2025-05-05,Cancelled
24783,7233,2024-08-27,Cancelled
24784,7943,2022-04-02,completed
24785,8361,2025-08-12,COMPLETE
24786,177,2023-04-21,completed
24787,1169,2023-11-24,Completed
24788,587,2024-08-17,Cancelled
24789,55,2022-05-05,Cancelled
24790,6778,2024-10-06,Completed
24791,8328,2025-03-05,Completed
24792,7540,2024-08-28,COMPLETE
24793,5143,2025-06-10,Completed
24794,8730,2022-09-30,Completed
24795,7928,2025-07-27,Cancelled
24796,2208,2022-06-09,Cancelled
24797,2566,2023-09-04,completed
24798,1729,2025-01-21,completed
24799,5497,2022-11-23,COMPLETE
24800,708,2022-01-23,COMPLETE
24801,1241,2025-04-22,COMPLETE
24802,4360,2023-02-03,COMPLETE
24803,1576,2024-02-22,Cancelled
24804,2990,2022-06-04,completed
24805,6144,2024-07-24,Completed
24806,9377,2022-09-08,completed
24807,4980,2022-02-17,COMPLETE
24808,6223,2023-11-13,Cancelled
24809,5587,2023-10-30,COMPLETE
24810,4161,2023-06-08,completed
24811,569,2024-10-23,Cancelled
24812,1443,2024-10-18,completed
24813,947,2025-06-13,COMPLETE
24814,8244,2025-07-24,COMPLETE
24815,6970,2024-07-11,COMPLETE
24816,7194,2023-02-13,Cancelled
24817,4488,2024-01-30,completed
24818,234,2023-01-10,Completed
24819,4528,2025-03-26,COMPLETE
24820,9322,2024-05-12,Cancelled
24821,4704,2025-01-06,completed
24822,2552,2022-07-23,COMPLETE
24823,4729,2023-08-05,completed
24824,616,2024-08-09,COMPLETE
24825,1925,2023-05-09,COMPLETE
24826,7345,2022-12-01,Cancelled
24827,3929,2023-01-20,completed
24828,2346,2024-05-31,Cancelled
24829,4890,2024-10-15,Completed
24830,2773,2023-03-07,COMPLETE
24831,919,2024-12-14,completed
24832,5196,2024-05-09,completed
24833,7719,2025-09-03,Cancelled
24834,4856,2022-06-21,COMPLETE
24835,6244,2023-08-13,Cancelled
24836,274,2022-09-06,Cancelled
24837,2346,2023-12-10,Cancelled
24838,3074,2024-07-23,completed
24839,9148,2023-02-16,Completed
24840,3758,2023-11-13,COMPLETE
24841,6353,2025-10-12,Completed
24842,5691,2023-03-13,Cancelled
24843,4793,2022-07-30,completed
24844,6590,2025-12-15,completed
24845,2889,2025-09-05,completed
24846,2719,2023-12-12,Completed
24847,8789,2024-09-06,COMPLETE
24848,4385,2022-01-11,completed
24849,2240,2023-07-29,Cancelled
24850,4362,2024-11-10,COMPLETE
24851,3845,2022-06-20,completed
24852,9028,2022-06-22,completed
24853,6387,2023-06-03,Completed
24854,4774,2024-03-26,completed
24855,9184,2022-03-20,Completed
24856,4777,2025-05-24,Cancelled
24857,8893,2022-10-24,Completed
24858,4916,2025-06-15,completed
24859,5560,2022-10-28,Completed
24860,1634,2023-04-15,completed
24861,4682,2025-11-18,completed
24862,8270,2025-03-20,COMPLETE
24863,3746,2025-08-12,Cancelled
24864,2747,2025-08-18,completed
24865,3286,2022-03-31,Completed
24866,3251,2022-02-14,completed
24867,7998,2024-07-14,completed
24868,7197,2023-04-20,COMPLETE
24869,2653,2025-06-20,completed
24870,6572,2022-05-31,Completed
24871,4926,2023-08-02,Completed
24872,1765,2022-10-02,Cancelled
24873,5188,2023-06-28,Cancelled
24874,5582,2023-09-29,COMPLETE
24875,765,2023-03-17,COMPLETE
24876,6598,2022-01-02,Cancelled
24877,4113,2025-11-03,Completed
24878,7089,2023-09-22,Completed
24879,4248,2022-03-31,COMPLETE
24880,8653,2023-10-23,Cancelled
24881,8792,2022-01-30,COMPLETE
24882,7486,2025-02-13,Completed
24883,5198,2023-12-15,Completed
24884,4635,2024-04-05,Completed
24885,8488,2025-04-10,Completed
24886,6544,2023-10-14,Completed
24887,4534,2022-10-07,COMPLETE
24888,1423,2023-12-04,completed
24889,8857,2022-12-17,Cancelled
24890,7212,2023-01-28,completed
24891,3444,2024-02-29,Completed
24892,8751,2022-12-12,COMPLETE
24893,2533,2023-09-23,completed
24894,1108,2023-06-02,Cancelled
24895,4762,2023-12-03,Completed
24896,6061,2024-03-19,COMPLETE
24897,106,2025-05-23,Completed
24898,3679,2025-05-14,COMPLETE
24899,9899,2025-01-16,Cancelled
24900,8136,2025-02-02,Completed
24901,791,2024-03-27,completed
24902,9004,2024-04-19,Completed
24903,4946,2023-12-03,Completed
24904,8362,2025-09-25,Completed
24905,6924,2023-10-24,Cancelled
24906,4446,2022-08-11,Completed
24907,6610,2024-12-30,COMPLETE
24908,6105,2022-08-17,Completed
24909,1933,2025-06-16,completed
24910,1752,2022-02-16,Cancelled
24911,5201,2025-08-01,Cancelled
24912,8641,2022-03-29,Completed
24913,2680,2025-02-16,Completed
24914,9317,2024-09-21,COMPLETE
24915,1393,2025-11-06,completed
24916,1819,2023-06-29,COMPLETE
24917,1684,2025-11-08,COMPLETE
24918,9481,2022-08-13,Cancelled
24919,2250,2023-01-14,Cancelled
24920,9334,2024-03-03,Completed
24921,1049,2025-10-27,Cancelled
24922,5691,2022-10-10,Cancelled
24923,6052,2025-12-23,COMPLETE
24924,7215,2022-11-15,COMPLETE
24925,7585,2022-03-01,COMPLETE
24926,4630,2025-02-15,Completed
24927,4203,2024-04-28,Completed
24928,9114,2025-04-30,completed
24929,8902,2023-09-27,Completed
24930,5089,2022-04-18,COMPLETE
24931,447,2024-05-14,Cancelled
24932,2510,2024-07-15,Cancelled
24933,7550,2022-07-17,Cancelled
24934,1073,2022-12-15,completed
24935,3129,2023-08-03,Completed
24936,7176,2022-09-08,Cancelled
24937,6840,2023-09-02,COMPLETE
24938,4119,2022-07-01,Cancelled
24939,9260,2022-07-29,Cancelled
24940,7746,2025-03-21,COMPLETE
24941,5891,2024-03-24,completed
24942,8629,2023-01-09,COMPLETE
24943,5005,2022-05-30,Cancelled
24944,1093,2024-08-31,Cancelled
24945,594,2024-01-27,Cancelled
24946,277,2022-12-29,Completed
24947,4588,2025-01-31,Cancelled
24948,8275,2022-08-05,COMPLETE
24949,3384,2022-12-22,completed
24950,7554,2024-01-31,Completed
24951,468,2024-08-18,completed
24952,5261,2024-09-01,completed
24953,998,2022-02-19,Completed
24954,2380,2024-06-24,COMPLETE
24955,5049,2025-01-10,Completed
24956,9485,2025-12-01,Completed
24957,4096,2023-08-07,Cancelled
24958,9560,2024-12-08,COMPLETE
24959,7822,2022-01-06,COMPLETE
24960,7026,2023-06-17,Cancelled
24961,94,2022-01-07,COMPLETE
24962,9115,2025-07-29,completed
24963,7294,2024-10-18,completed
24964,1910,2023-09-11,Cancelled
24965,7055,2023-01-23,Cancelled
24966,1880,2023-08-17,Completed
24967,9997,2023-12-15,completed
24968,1159,2025-10-08,Completed
24969,5222,2025-02-12,completed
24970,358,2025-07-26,completed
24971,8334,2024-02-13,Completed
24972,9987,2023-03-31,COMPLETE
24973,2219,2024-08-13,COMPLETE
24974,7533,2022-08-06,Completed
24975,7907,2024-12-27,Cancelled
24976,9271,2025-11-12,Cancelled
24977,8694,2023-04-26,COMPLETE
24978,6075,2023-02-25,Completed
24979,7926,2025-10-24,COMPLETE
24980,886,2022-04-30,Cancelled
24981,2940,2025-03-02,Completed
24982,8795,2024-04-01,Cancelled
24983,5819,2024-01-20,completed
24984,1725,2025-01-18,Completed
24985,5930,2022-09-26,COMPLETE
24986,172,2024-03-07,Cancelled
24987,4677,2025-07-18,COMPLETE
24988,1302,2025-04-12,Completed
24989,84,2023-01-17,completed
24990,6232,2024-12-31,COMPLETE
24991,9364,2022-04-24,COMPLETE
24992,9136,2023-06-23,Cancelled
24993,4829,2025-12-17,Cancelled
24994,6680,2025-05-05,Completed
24995,1787,2022-05-08,Cancelled
24996,4310,2025-12-29,completed
24997,8999,2025-11-27,Completed
24998,8503,2022-09-18,Cancelled
24999,1761,2024-08-19,completed
25000,5492,2024-11-27,Cancelled
25001,2231,2023-05-03,Cancelled
25002,6342,2022-12-07,Cancelled
25003,1983,2024-10-28,completed
25004,9549,2022-02-09,COMPLETE
25005,6554,2024-09-24,completed
25006,6865,2022-10-08,Completed
25007,357,2024-07-05,completed
25008,4952,2023-02-18,COMPLETE
25009,9391,2023-05-08,COMPLETE
25010,5061,2024-01-02,completed
25011,4735,2024-12-21,Completed
25012,2312,2022-08-07,Cancelled
25013,5611,2025-07-12,COMPLETE
25014,8719,2025-04-24,COMPLETE
25015,3245,2024-11-29,completed
25016,6885,2022-08-13,COMPLETE
25017,365,2025-09-03,completed
25018,7563,2022-09-05,COMPLETE
25019,3332,2023-11-16,Completed
25020,113,2024-02-21,completed
25021,4575,2025-03-15,completed
25022,9040,2025-09-05,Cancelled
25023,2530,2023-04-29,Completed
25024,9862,2022-11-27,completed
25025,6572,2022-07-30,COMPLETE
25026,7685,2025-12-19,Completed
25027,8152,2022-02-27,Cancelled
25028,8773,2024-11-08,COMPLETE
25029,8568,2024-09-27,COMPLETE
25030,2978,2025-01-06,Cancelled
25031,2614,2022-10-20,Cancelled
25032,9064,2023-05-27,Completed
25033,485,2025-04-22,COMPLETE
25034,6881,2023-04-16,completed
25035,3761,2024-03-02,Cancelled
25036,5633,2025-12-07,COMPLETE
25037,1711,2023-07-30,COMPLETE
25038,1161,2023-08-08,Cancelled
25039,6418,2023-02-06,completed
25040,9574,2022-07-12,completed
25041,231,2023-02-12,Cancelled
25042,6375,2022-10-03,COMPLETE
25043,3187,2022-11-20,completed
25044,6854,2024-08-30,COMPLETE
25045,2563,2022-09-27,Cancelled
25046,2032,2023-07-18,Cancelled
25047,112,2025-06-23,COMPLETE
25048,3218,2023-10-16,completed
25049,5908,2023-07-30,completed
25050,9565,2023-04-19,Cancelled
25051,9424,2025-07-29,Cancelled
25052,8196,2023-07-10,completed
25053,6253,2025-02-20,Cancelled
25054,3150,2025-01-30,Cancelled
25055,9955,2024-04-16,COMPLETE
25056,1721,2024-02-12,COMPLETE
25057,4835,2025-07-21,COMPLETE
25058,2097,2023-12-03,Completed
25059,9325,2025-10-17,Completed
25060,9909,2023-08-20,completed
25061,522,2025-12-29,Completed
25062,2424,2025-07-28,completed
25063,5243,2025-07-01,Cancelled
25064,6732,2023-01-16,Completed
25065,635,2022-11-10,completed
25066,8841,2025-08-21,completed
25067,9365,2025-02-01,Completed
25068,7686,2023-11-13,Completed
25069,367,2023-02-18,completed
25070,6290,2024-05-03,COMPLETE
25071,3784,2022-10-01,completed
25072,6027,2022-04-25,Cancelled
25073,3989,2024-08-27,Completed
25074,4308,2023-04-17,Cancelled
25075,5378,2025-02-09,Cancelled
25076,8817,2024-04-20,Completed
25077,1804,2024-09-11,completed
25078,1235,2023-03-19,completed
25079,9299,2023-10-18,COMPLETE
25080,7251,2023-03-19,COMPLETE
25081,762,2022-01-11,Cancelled
25082,8541,2022-07-10,COMPLETE
25083,6332,2023-06-05,Cancelled
25084,7586,2023-08-08,Cancelled
25085,6971,2023-12-04,completed
25086,896,2025-04-28,Cancelled
25087,7452,2024-11-22,Completed
25088,331,2023-01-04,completed
25089,3552,2023-05-30,Completed
25090,923,2024-11-25,COMPLETE
25091,1519,2022-05-02,completed
25092,5429,2024-02-27,Completed
25093,3451,2022-01-24,completed
25094,5114,2024-05-10,COMPLETE
25095,3339,2023-01-09,COMPLETE
25096,8197,2022-05-08,COMPLETE
25097,8098,2022-04-15,COMPLETE
25098,6462,2023-04-12,Cancelled
25099,8239,2022-07-07,completed
25100,9242,2024-01-08,completed
25101,5335,2024-05-29,Cancelled
25102,8491,2024-09-08,Cancelled
25103,8253,2025-05-23,completed
25104,7142,2024-03-18,completed
25105,3488,2023-10-19,Completed
25106,5759,2023-11-06,Completed
25107,1825,2023-01-07,Completed
25108,756,2025-04-06,Cancelled
25109,8768,2022-03-15,COMPLETE
25110,7111,2022-01-27,Completed
25111,2225,2022-09-24,Cancelled
25112,9743,2025-10-25,COMPLETE
25113,6420,2023-07-30,COMPLETE
25114,534,2023-12-11,COMPLETE
25115,1992,2025-10-27,completed
25116,864,2022-03-06,COMPLETE
25117,4508,2025-05-11,COMPLETE
25118,9247,2022-08-27,Cancelled
25119,3027,2022-10-11,COMPLETE
25120,5962,2022-09-01,Cancelled
25121,1209,2025-03-15,Cancelled
25122,1611,2024-10-16,Cancelled
25123,4328,2024-11-01,COMPLETE
25124,1098,2024-01-10,COMPLETE
25125,253,2024-09-15,completed
25126,434,2025-04-01,Completed
25127,1957,2023-09-30,Completed
25128,2789,2023-12-06,completed
25129,9415,2024-06-10,completed
25130,84,2023-01-12,Cancelled
25131,8904,2022-11-07,Cancelled
25132,5777,2024-05-29,COMPLETE
25133,3046,2024-07-09,Cancelled
25134,8409,2023-05-15,COMPLETE
25135,7629,2024-06-27,COMPLETE
25136,5357,2024-05-21,Completed
25137,4016,2025-06-05,completed
25138,2559,2023-06-17,completed
25139,2277,2023-06-03,Completed
25140,4394,2024-06-19,Completed
25141,2666,2022-07-31,completed
25142,505,2025-11-17,Completed
25143,4747,2025-05-07,Cancelled
25144,3836,2022-09-15,COMPLETE
25145,9940,2022-01-17,Cancelled
25146,9977,2023-03-01,Completed
25147,6584,2023-05-30,completed
25148,9801,2023-04-25,completed
25149,941,2023-10-28,completed
25150,4258,2024-04-20,COMPLETE
25151,6138,2024-11-27,completed
25152,4703,2022-10-01,COMPLETE
25153,4954,2025-08-10,Cancelled
25154,1913,2023-05-02,completed
25155,9964,2022-05-28,Completed
25156,7240,2025-05-28,COMPLETE
25157,6726,2025-11-06,COMPLETE
25158,402,2022-11-02,COMPLETE
25159,3445,2025-12-03,Completed
25160,9753,2024-04-25,completed
25161,9706,2022-10-16,Completed
25162,3348,2024-08-04,Completed
25163,1350,2022-06-01,Cancelled
25164,3088,2022-06-17,COMPLETE
25165,6051,2024-10-10,Completed
25166,2231,2024-08-10,COMPLETE
25167,4964,2022-12-31,Completed
25168,1792,2025-01-07,completed
25169,7361,2025-04-12,completed
25170,7182,2023-09-11,Cancelled
25171,4120,2024-09-09,Cancelled
25172,6950,2022-09-19,COMPLETE
25173,9993,2022-11-06,Cancelled
25174,4351,2022-12-03,COMPLETE
25175,4045,2023-10-17,COMPLETE
25176,7475,2024-03-05,completed
25177,9325,2023-01-01,COMPLETE
25178,1342,2022-08-11,COMPLETE
25179,2815,2022-05-08,Cancelled
25180,7946,2023-02-27,COMPLETE
25181,8614,2023-11-13,COMPLETE
25182,8323,2022-07-03,Cancelled
25183,5545,2024-02-24,completed
25184,7313,2023-01-03,Completed
25185,4315,2023-06-19,completed
25186,9801,2022-09-18,completed
25187,8389,2025-10-11,completed
25188,6739,2024-03-23,COMPLETE
25189,5981,2024-08-11,completed
25190,6927,2024-08-08,Cancelled
25191,4714,2022-04-29,COMPLETE
25192,1636,2023-11-21,Completed
25193,1395,2025-01-20,COMPLETE
25194,9311,2025-10-13,completed
25195,2437,2022-04-11,Completed
25196,1836,2022-06-06,completed
25197,8239,2024-11-22,Cancelled
25198,5278,2022-10-08,COMPLETE
25199,7948,2023-02-04,completed
25200,6566,2024-04-14,completed
25201,1052,2024-04-08,completed
25202,5297,2023-06-26,COMPLETE
25203,8879,2025-11-08,Completed
25204,6863,2022-10-28,Cancelled
25205,9803,2025-12-06,Cancelled
25206,2910,2022-06-14,COMPLETE
25207,758,2022-07-01,COMPLETE
25208,7436,2022-03-06,COMPLETE
25209,8246,2025-06-15,completed
25210,6529,2022-05-23,Cancelled
25211,6667,2025-05-25,COMPLETE
25212,6367,2024-08-20,completed
25213,3639,2025-05-13,completed
25214,8100,2023-11-18,completed
