product_id,product_name,category_id,supplier_id,unit_price
910,Product_910,4,117,305.76
911,Product_911,7,54,736.63
912,Product_912,5,109,21.68
913,Product_913,11,64,1015.22
914,Product_914,17,52,1284.1
915,Product_915,3,43,1061.58
916,Product_916,2,87,1228.03
917,Product_917,19,18,966.76
918,Product_918,2,84,763.51
919,Product_919,14,54,332.44
920,Product_920,1,60,423.04
921,Product_921,16,123,479.97
922,Product_922,15,71,61.84
923,Product_923,18,129,1370.07
924,Product_924,2,113,1350.95
925,Product_925,11,37,166.13
926,Product_926,17,49,837.26
927,Product_927,13,35,704.12
928,Product_928,12,105,1026.7
929,Product_929,2,195,906.51
930,Product_930,18,35,190.86
931,Product_931,10,9,991.82
932,Product_932,12,165,915.26
933,Product_933,17,60,799.18
934,Product_934,14,56,606.6
935,Product_935,19,106,1432.61
936,Product_936,13,111,1274.91
937,Product_937,3,89,879.7
938,Product_938,8,12,14.53
939,Product_939,5,71,651.02
940,Product_940,12,71,1052.01
941,Product_941,1,119,180.35
942,Product_942,16,132,612.79
943,Product_943,12,189,291.63
944,Product_944,17,173,510.52
945,Product_945,9,95,44.87
946,Product_946,13,178,194.46
947,Product_947,4,50,684.86
948,Product_948,4,103,1347.79
949,Product_949,15,176,738.42
950,Product_950,10,23,682.35
951,Product_951,6,90,1182.42
952,Product_952,3,93,405.41
953,Product_953,15,8,147.13
954,Product_954,6,29,318.31
955,Product_955,11,171,1187.99
956,Product_956,2,53,1017.19
957,Product_957,2,134,141.84
958,Product_958,1,24,1002.3
959,Product_959,11,120,1397.67
960,Product_960,5,124,72.21
961,Product_961,6,142,926.55
962,Product_962,3,52,571.85
963,Product_963,20,70,754.04
964,Product_964,5,4,794.63
965,Product_965,20,186,1157.71
966,Product_966,9,116,837.73
967,Product_967,19,37,891.66
968,Product_968,5,48,502.7
969,Product_969,12,122,193.29
970,Product_970,12,39,1025.68
971,Product_971,16,92,5.72
972,Product_972,7,66,496.43
973,Product_973,14,13,330.98
974,Product_974,9,194,585.86
975,Product_975,15,60,470.35
976,Product_976,11,126,1057.8
977,Product_977,4,169,394.01
978,Product_978,11,32,843.32
979,Product_979,9,180,686.38
980,Product_980,6,133,1202.58
981,Product_981,17,195,645.0
982,Product_982,9,66,1296.49
983,Product_983,6,78,5.22
984,Product_984,6,180,909.23
985,Product_985,4,126,19.66
986,Product_986,20,177,1072.33
987,Product_987,11,29,356.21
988,Product_988,3,166,573.07
989,Product_989,18,70,573.75
990,Product_990,16,136,1270.4
991,Product_991,16,187,157.63
992,Product_992,12,55,1002.01
993,Product_993,14,110,1471.98
994,Product_994,9,2,38.46
995,Product_995,7,154,1449.01
996,Product_996,14,63,32.52
997,Product_997,20,17,1262.52
998,Product_998,20,59,1442.06
999,Product_999,10,88,1489.58
1000,Product_1000,11,16,691.39
1001,Product_1001,7,58,1301.1
1002,Product_1002,19,192,187.9
1003,Product_1003,19,50,640.95
1004,Product_1004,11,154,465.42
1005,Product_1005,6,17,595.79
1006,Product_1006,8,114,1054.46
1007,Product_1007,1,46,135.78
1008,Product_1008,8,106,1497.26
1009,Product_1009,5,127,954.43
1010,Product_1010,10,196,1310.91
1011,Product_1011,2,50,1245.39
1012,Product_1012,4,171,1150.17
1013,Product_1013,2,118,63.64
1014,Product_1014,15,176,777.12
1015,Product_1015,20,68,495.58
1016,Product_1016,10,147,173.84
1017,Product_1017,2,153,517.77
1018,Product_1018,6,200,968.98
1019,Product_1019,14,146,349.79
1020,Product_1020,5,51,669.67
1021,Product_1021,2,146,609.72
1022,Product_1022,14,112,83.43
1023,Product_1023,13,186,943.98
1024,Product_1024,2,64,930.18
1025,Product_1025,9,199,1449.79
1026,Product_1026,3,185,450.52
1027,Product_1027,15,145,631.33
1028,Product_1028,3,59,608.44
1029,Product_1029,12,195,1380.02
1030,Product_1030,6,143,615.93
1031,Product_1031,19,100,666.93
1032,Product_1032,17,26,382.26
1033,Product_1033,6,176,6.75
1034,Product_1034,19,14,170.12
1035,Product_1035,17,122,1057.31
1036,Product_1036,16,9,1025.33
1037,Product_1037,8,7,487.18
1038,Product_1038,19,183,712.14
1039,Product_1039,8,140,449.58
1040,Product_1040,20,145,1097.72
1041,Product_1041,15,108,1264.54
1042,Product_1042,8,136,1349.16
1043,Product_1043,3,91,264.94
1044,Product_1044,16,124,1044.05
1045,Product_1045,3,170,1444.69
1046,Product_1046,1,165,977.66
1047,Product_1047,8,148,529.71
1048,Product_1048,9,1,955.74
1049,Product_1049,12,9,1034.2
1050,Product_1050,18,111,598.59
1051,Product_1051,17,24,160.47
1052,Product_1052,8,125,911.96
1053,Product_1053,20,162,1204.2
1054,Product_1054,11,36,1496.38
1055,Product_1055,7,4,338.47
1056,Product_1056,14,157,1052.08
1057,Product_1057,10,87,46.92
1058,Product_1058,15,144,1454.89
1059,Product_1059,12,8,23.78
1060,Product_1060,20,91,541.4
1061,Product_1061,17,39,119.22
1062,Product_1062,8,58,933.35
1063,Product_1063,14,140,512.55
1064,Product_1064,15,172,1100.75
1065,Product_1065,11,4,732.14
1066,Product_1066,12,25,632.01
1067,Product_1067,20,198,526.03
1068,Product_1068,16,67,133.76
1069,Product_1069,20,167,311.21
1070,Product_1070,18,118,960.46
1071,Product_1071,10,24,747.64
1072,Product_1072,19,6,109.78
1073,Product_1073,18,97,818.21
1074,Product_1074,1,72,85.94
1075,Product_1075,4,161,770.03
1076,Product_1076,7,176,1447.62
1077,Product_1077,1,195,464.48
1078,Product_1078,8,124,1086.64
1079,Product_1079,17,2,1119.6
1080,Product_1080,8,38,610.27
1081,Product_1081,5,40,891.97
1082,Product_1082,1,56,710.71
1083,Product_1083,15,103,428.63
1084,Product_1084,4,103,1133.34
1085,Product_1085,7,21,1055.73
1086,Product_1086,14,115,1351.32
1087,Product_1087,12,35,929.1
1088,Product_1088,3,67,586.14
1089,Product_1089,20,188,1072.44
1090,Product_1090,18,151,930.46
1091,Product_1091,8,193,926.84
1092,Product_1092,2,191,1275.51
1093,Product_1093,6,151,1366.15
1094,Product_1094,7,123,274.46
1095,Product_1095,7,42,474.51
1096,Product_1096,13,192,977.21
1097,Product_1097,1,194,838.05
1098,Product_1098,8,81,980.23
1099,Product_1099,13,41,652.36
1100,Product_1100,20,114,621.6
1101,Product_1101,19,20,180.89
1102,Product_1102,17,9,937.35
1103,Product_1103,13,57,267.8
1104,Product_1104,16,124,1008.18
1105,Product_1105,15,145,1450.77
1106,Product_1106,11,78,388.34
1107,Product_1107,12,18,217.52
1108,Product_1108,3,63,41.14
1109,Product_1109,9,200,571.35
1110,Product_1110,14,93,325.84
1111,Product_1111,7,200,740.33
1112,Product_1112,11,26,788.84
1113,Product_1113,10,200,527.24
1114,Product_1114,3,84,1126.11
1115,Product_1115,19,200,1357.69
1116,Product_1116,2,13,321.23
1117,Product_1117,17,119,1255.27
1118,Product_1118,2,145,201.13
1119,Product_1119,16,115,346.91
1120,Product_1120,17,26,844.32
1121,Product_1121,10,134,463.34
1122,Product_1122,4,81,67.36
1123,Product_1123,11,132,445.83
1124,Product_1124,17,89,1357.78
1125,Product_1125,12,7,265.46
1126,Product_1126,10,17,1146.81
1127,Product_1127,16,86,1084.81
1128,Product_1128,4,128,163.81
1129,Product_1129,3,118,497.52
1130,Product_1130,9,92,288.09
1131,Product_1131,6,50,39.61
1132,Product_1132,12,128,263.7
1133,Product_1133,1,6,306.36
1134,Product_1134,14,158,253.14
1135,Product_1135,10,74,141.19
1136,Product_1136,18,56,791.83
1137,Product_1137,13,39,487.35
1138,Product_1138,9,142,1362.83
1139,Product_1139,19,54,284.88
1140,Product_1140,4,22,906.28
1141,Product_1141,3,185,1351.43
1142,Product_1142,6,41,75.55
1143,Product_1143,9,90,776.83
1144,Product_1144,10,10,678.75
1145,Product_1145,9,2,1393.52
1146,Product_1146,17,195,997.33
1147,Product_1147,10,48,527.0
1148,Product_1148,6,42,1068.72
1149,Product_1149,16,139,876.07
1150,Product_1150,17,140,524.02
1151,Product_1151,11,142,1178.95
1152,Product_1152,20,30,1003.91
1153,Product_1153,7,60,13.1
1154,Product_1154,4,158,1298.38
1155,Product_1155,10,38,598.65
1156,Product_1156,14,75,969.94
1157,Product_1157,17,65,598.17
1158,Product_1158,14,175,1322.64
1159,Product_1159,20,39,978.0
1160,Product_1160,13,177,871.18
1161,Product_1161,2,73,1470.5
1162,Product_1162,9,58,424.56
1163,Product_1163,3,107,102.56
1164,Product_1164,4,89,776.44
1165,Product_1165,12,17,638.91
1166,Product_1166,15,134,684.16
1167,Product_1167,20,143,932.06
1168,Product_1168,8,195,924.61
1169,Product_1169,18,95,591.44
1170,Product_1170,5,156,1295.0
1171,Product_1171,2,172,978.93
1172,Product_1172,9,146,1335.42
1173,Product_1173,14,160,1370.17
1174,Product_1174,1,197,255.13
1175,Product_1175,20,172,1022.44
1176,Product_1176,4,70,479.68
1177,Product_1177,17,63,1255.46
1178,Product_1178,10,58,1100.61
1179,Product_1179,2,175,302.13
1180,Product_1180,6,126,1408.4
1181,Product_1181,19,145,1026.8
1182,Product_1182,9,167,1423.21
1183,Product_1183,19,187,306.86
1184,Product_1184,19,135,1305.21
1185,Product_1185,9,63,1003.77
1186,Product_1186,3,117,830.67
1187,Product_1187,6,185,1231.67
1188,Product_1188,6,162,951.13
1189,Product_1189,17,53,1006.05
1190,Product_1190,13,194,384.24
1191,Product_1191,13,82,1226.5
1192,Product_1192,7,176,977.2
1193,Product_1193,9,188,1267.36
1194,Product_1194,18,43,530.53
1195,Product_1195,1,4,500.91
1196,Product_1196,20,75,40.73
1197,Product_1197,13,94,1154.06
1198,Product_1198,8,107,498.82
1199,Product_1199,9,91,494.18
1200,Product_1200,1,93,1034.58
1201,Product_1201,9,180,383.04
1202,Product_1202,20,160,1363.99
1203,Product_1203,11,113,809.41
1204,Product_1204,20,90,1454.37
1205,Product_1205,4,94,119.62
1206,Product_1206,16,179,508.55
1207,Product_1207,14,138,575.3
1208,Product_1208,20,140,1096.98
1209,Product_1209,18,167,323.38
1210,Product_1210,9,196,566.14
1211,Product_1211,1,138,1366.41
1212,Product_1212,3,92,176.25
1213,Product_1213,20,105,1119.26
1214,Product_1214,1,73,1055.22
1215,Product_1215,3,10,200.11
1216,Product_1216,14,104,1034.29
1217,Product_1217,14,151,856.83
1218,Product_1218,13,141,434.85
1219,Product_1219,1,48,470.16
1220,Product_1220,15,109,1250.32
1221,Product_1221,20,89,350.37
1222,Product_1222,7,44,771.61
1223,Product_1223,16,93,1023.32
1224,Product_1224,20,64,199.2
1225,Product_1225,1,40,1398.87
1226,Product_1226,15,134,394.65
1227,Product_1227,20,120,481.66
1228,Product_1228,15,72,1000.84
1229,Product_1229,19,98,121.9
1230,Product_1230,6,171,943.28
1231,Product_1231,6,32,1374.46
1232,Product_1232,1,177,377.39
1233,Product_1233,16,74,546.05
1234,Product_1234,18,123,352.34
1235,Product_1235,13,147,1229.06
1236,Product_1236,12,84,255.57
1237,Product_1237,18,52,523.21
1238,Product_1238,10,180,903.53
1239,Product_1239,14,34,609.81
1240,Product_1240,20,187,102.88
1241,Product_1241,11,81,1421.84
1242,Product_1242,18,108,510.16
1243,Product_1243,12,126,671.25
1244,Product_1244,17,5,255.48
1245,Product_1245,3,194,1298.7
1246,Product_1246,1,41,440.69
1247,Product_1247,1,34,34.64
1248,Product_1248,6,182,478.02
1249,Product_1249,19,20,1476.17
1250,Product_1250,4,182,224.53
1251,Product_1251,13,66,51.65
1252,Product_1252,12,92,869.37
1253,Product_1253,8,146,560.64
1254,Product_1254,20,44,1193.49
1255,Product_1255,7,103,1099.17
1256,Product_1256,7,48,282.2
1257,Product_1257,7,35,849.13
1258,Product_1258,14,111,53.49
1259,Product_1259,18,39,662.02
1260,Product_1260,19,3,1072.51
1261,Product_1261,20,19,625.36
1262,Product_1262,19,125,181.34
1263,Product_1263,18,146,96.99
1264,Product_1264,6,83,1281.22
1265,Product_1265,16,5,1337.53
1266,Product_1266,3,55,517.92
1267,Product_1267,2,13,250.44
1268,Product_1268,15,162,1468.03
1269,Product_1269,20,18,821.07
1270,Product_1270,11,68,717.6
1271,Product_1271,19,100,1113.7
1272,Product_1272,18,200,257.46
1273,Product_1273,11,171,872.08
1274,Product_1274,3,193,1335.79
1275,Product_1275,4,169,39.49
1276,Product_1276,6,38,1011.04
1277,Product_1277,12,166,829.38
1278,Product_1278,4,141,1426.45
1279,Product_1279,12,125,391.75
1280,Product_1280,4,22,1289.04
1281,Product_1281,2,29,466.93
1282,Product_1282,12,137,647.65
1283,Product_1283,13,110,323.86
1284,Product_1284,16,108,1296.07
1285,Product_1285,4,68,297.14
1286,Product_1286,8,104,1289.22
1287,Product_1287,5,145,686.14
1288,Product_1288,14,165,1253.45
1289,Product_1289,15,192,400.41
1290,Product_1290,11,195,203.43
1291,Product_1291,10,132,834.67
1292,Product_1292,10,40,766.61
1293,Product_1293,6,144,538.13
1294,Product_1294,16,139,995.92
1295,Product_1295,4,26,147.24
1296,Product_1296,9,95,934.89
1297,Product_1297,10,98,321.58
1298,Product_1298,5,200,197.79
1299,Product_1299,10,103,1364.86
1300,Product_1300,16,193,692.39
1301,Product_1301,11,125,1146.31
1302,Product_1302,6,2,138.23
1303,Product_1303,7,91,90.91
1304,Product_1304,12,45,744.8
1305,Product_1305,13,171,476.75
1306,Product_1306,17,3,12.34
1307,Product_1307,9,162,279.03
1308,Product_1308,8,80,332.07
1309,Product_1309,16,193,436.32
1310,Product_1310,3,64,1316.92
1311,Product_1311,5,135,633.8
1312,Product_1312,13,35,1020.75
1313,Product_1313,18,22,32.5
1314,Product_1314,16,176,1221.82
1315,Product_1315,14,160,364.29
1316,Product_1316,11,26,467.01
1317,Product_1317,18,120,72.66
1318,Product_1318,8,6,617.49
1319,Product_1319,12,174,1279.6
1320,Product_1320,19,183,571.21
1321,Product_1321,20,118,1363.36
1322,Product_1322,2,183,1301.83
1323,Product_1323,9,85,97.63
1324,Product_1324,9,185,461.38
1325,Product_1325,14,121,1366.07
1326,Product_1326,15,63,49.56
1327,Product_1327,11,129,1149.88
1328,Product_1328,13,149,1360.11
1329,Product_1329,5,20,1156.88
1330,Product_1330,6,29,1117.0
1331,Product_1331,5,43,1265.82
1332,Product_1332,1,173,1000.36
1333,Product_1333,18,65,637.53
1334,Product_1334,8,131,98.82
1335,Product_1335,17,96,1183.01
1336,Product_1336,11,20,1358.35
1337,Product_1337,11,81,769.82
1338,Product_1338,3,37,801.1
1339,Product_1339,8,38,607.91
1340,Product_1340,8,45,1286.04
1341,Product_1341,3,170,27.13
1342,Product_1342,10,46,938.7
1343,Product_1343,19,60,1361.58
1344,Product_1344,14,96,159.32
1345,Product_1345,18,13,1438.95
1346,Product_1346,3,31,1451.68
1347,Product_1347,20,124,1395.03
1348,Product_1348,14,68,696.51
1349,Product_1349,11,116,577.54
1350,Product_1350,10,62,1060.39
1351,Product_1351,14,177,481.44
1352,Product_1352,1,146,107.17
1353,Product_1353,16,75,1352.63
1354,Product_1354,6,106,954.11
1355,Product_1355,18,53,314.7
1356,Product_1356,16,146,32.52
1357,Product_1357,19,51,1086.66
1358,Product_1358,16,169,1279.94
1359,Product_1359,5,101,611.44
1360,Product_1360,12,101,125.94
1361,Product_1361,6,195,974.69
1362,Product_1362,2,193,448.91
1363,Product_1363,16,83,220.2
1364,Product_1364,11,123,768.04
1365,Product_1365,12,134,725.36
1366,Product_1366,11,165,777.57
1367,Product_1367,20,12,1236.78
1368,Product_1368,19,81,729.4
1369,Product_1369,8,2,1351.31
1370,Product_1370,18,53,1263.51
1371,Product_1371,5,153,978.42
1372,Product_1372,12,156,89.99
1373,Product_1373,10,173,1298.09
1374,Product_1374,15,37,1358.83
1375,Product_1375,5,145,565.7
1376,Product_1376,17,69,791.6
1377,Product_1377,4,56,425.13
1378,Product_1378,12,121,27.0
1379,Product_1379,18,58,721.78
1380,Product_1380,8,4,198.39
1381,Product_1381,20,103,279.07
1382,Product_1382,17,183,723.66
1383,Product_1383,8,49,1301.22
1384,Product_1384,13,38,1267.73
1385,Product_1385,3,45,1447.78
1386,Product_1386,3,108,726.61
1387,Product_1387,7,158,830.25
1388,Product_1388,18,37,1234.06
1389,Product_1389,7,184,1051.01
1390,Product_1390,2,155,278.32
1391,Product_1391,7,32,600.27
1392,Product_1392,2,139,1394.09
1393,Product_1393,7,58,223.46
1394,Product_1394,14,77,317.99
1395,Product_1395,15,163,603.99
1396,Product_1396,16,17,1410.11
1397,Product_1397,8,158,175.16
1398,Product_1398,16,146,1011.05
1399,Product_1399,7,30,202.52
1400,Product_1400,11,90,789.13
1401,Product_1401,4,119,807.16
1402,Product_1402,18,16,68.73
1403,Product_1403,13,75,1431.41
1404,Product_1404,17,182,1210.9
1405,Product_1405,12,4,457.77
1406,Product_1406,18,127,200.28
1407,Product_1407,10,105,521.71
1408,Product_1408,7,143,1341.94
1409,Product_1409,12,155,203.36
1410,Product_1410,12,4,527.23
1411,Product_1411,13,163,743.99
1412,Product_1412,1,85,54.16
1413,Product_1413,7,63,405.71
1414,Product_1414,16,100,895.47
1415,Product_1415,16,66,489.33
1416,Product_1416,16,39,1306.44
1417,Product_1417,16,156,1405.46
1418,Product_1418,14,162,665.11
1419,Product_1419,11,161,800.37
1420,Product_1420,19,178,948.06
1421,Product_1421,11,188,998.48
1422,Product_1422,2,72,99.57
1423,Product_1423,7,72,85.25
1424,Product_1424,9,42,1299.05
1425,Product_1425,9,86,333.71
1426,Product_1426,14,91,878.24
1427,Product_1427,10,28,938.88
1428,Product_1428,16,155,250.87
1429,Product_1429,18,119,1143.59
1430,Product_1430,1,129,1299.59
1431,Product_1431,2,91,431.64
1432,Product_1432,20,8,1317.37
1433,Product_1433,4,121,126.15
1434,Product_1434,2,46,1201.69
1435,Product_1435,4,24,961.97
1436,Product_1436,6,115,876.75
1437,Product_1437,4,168,349.05
1438,Product_1438,18,179,545.95
1439,Product_1439,5,119,1365.91
1440,Product_1440,11,24,701.28
1441,Product_1441,13,22,893.6
1442,Product_1442,3,68,1404.1
1443,Product_1443,19,136,702.4
1444,Product_1444,20,58,585.46
1445,Product_1445,11,15,1340.34
1446,Product_1446,11,8,1366.78
1447,Product_1447,2,170,535.18
1448,Product_1448,15,167,890.02
1449,Product_1449,8,35,1445.77
1450,Product_1450,2,169,87.93
1451,Product_1451,8,48,64.5
1452,Product_1452,20,96,777.29
1453,Product_1453,15,71,440.4
1454,Product_1454,16,44,874.87
1455,Product_1455,13,97,1087.82
1456,Product_1456,17,35,108.27
1457,Product_1457,14,27,1324.14
1458,Product_1458,14,193,418.95
1459,Product_1459,1,70,575.11
1460,Product_1460,1,66,508.87
1461,Product_1461,3,71,1260.55
1462,Product_1462,15,200,260.13
1463,Product_1463,5,191,47.87
1464,Product_1464,5,80,1457.84
1465,Product_1465,4,29,1471.05
1466,Product_1466,14,31,390.25
1467,Product_1467,20,192,18.98
1468,Product_1468,7,181,970.65
1469,Product_1469,15,68,974.45
1470,Product_1470,11,25,1410.83
1471,Product_1471,14,117,451.21
1472,Product_1472,6,141,288.31
1473,Product_1473,10,81,926.49
1474,Product_1474,7,168,847.69
1475,Product_1475,10,200,1078.02
1476,Product_1476,14,87,1328.27
1477,Product_1477,5,135,841.82
1478,Product_1478,1,160,229.36
1479,Product_1479,19,24,899.2
1480,Product_1480,8,1,564.28
1481,Product_1481,19,111,681.84
1482,Product_1482,17,47,1439.43
1483,Product_1483,19,179,834.65
1484,Product_1484,16,36,228.72
1485,Product_1485,4,155,667.52
1486,Product_1486,8,198,346.5
1487,Product_1487,4,42,207.55
1488,Product_1488,13,76,1069.79
1489,Product_1489,7,90,944.71
1490,Product_1490,1,89,749.19
1491,Product_1491,9,68,637.74
1492,Product_1492,4,70,486.72
1493,Product_1493,14,110,136.57
1494,Product_1494,9,126,452.41
1495,Product_1495,3,141,1258.4
1496,Product_1496,15,153,1176.59
1497,Product_1497,5,95,1458.61
1498,Product_1498,1,22,985.82
1499,Product_1499,11,21,832.69
1500,Product_1500,19,143,447.59
1501,Product_1501,5,195,119.91
1502,Product_1502,17,165,928.94
1503,Product_1503,19,45,734.8
1504,Product_1504,17,154,1139.82
1505,Product_1505,5,111,620.73
1506,Product_1506,20,183,1478.4
1507,Product_1507,9,178,599.43
1508,Product_1508,6,163,502.94
1509,Product_1509,13,169,1307.12
1510,Product_1510,11,72,596.28
1511,Product_1511,1,116,1306.99
1512,Product_1512,17,11,45.89
1513,Product_1513,6,88,1040.43
1514,Product_1514,3,136,112.42
1515,Product_1515,16,54,226.61
1516,Product_1516,13,129,1051.61
1517,Product_1517,12,20,438.14
1518,Product_1518,11,100,319.6
1519,Product_1519,2,34,1203.28
1520,Product_1520,19,57,1419.64
1521,Product_1521,8,141,352.41
1522,Product_1522,13,125,479.21
1523,Product_1523,14,182,1072.54
1524,Product_1524,15,53,1223.86
1525,Product_1525,17,52,1498.75
1526,Product_1526,15,134,413.69
1527,Product_1527,10,36,837.14
1528,Product_1528,1,153,205.36
1529,Product_1529,12,91,499.61
1530,Product_1530,9,186,72.23
1531,Product_1531,5,183,320.2
1532,Product_1532,15,95,762.28
1533,Product_1533,3,3,249.82
1534,Product_1534,19,28,1334.63
1535,Product_1535,7,122,1066.91
1536,Product_1536,7,196,46.47
1537,Product_1537,7,166,1315.67
1538,Product_1538,2,34,1466.09
1539,Product_1539,2,84,755.28
1540,Product_1540,12,141,475.34
1541,Product_1541,5,111,398.88
1542,Product_1542,4,5,135.69
1543,Product_1543,7,128,739.96
1544,Product_1544,16,188,79.96
1545,Product_1545,3,88,758.24
1546,Product_1546,2,115,382.56
1547,Product_1547,17,102,717.27
1548,Product_1548,9,17,630.48
1549,Product_1549,20,185,461.15
1550,Product_1550,8,31,675.71
1551,Product_1551,12,92,713.68
1552,Product_1552,7,193,1251.37
1553,Product_1553,14,194,1000.35
1554,Product_1554,16,161,652.57
1555,Product_1555,1,104,1358.34
1556,Product_1556,10,93,1134.83
1557,Product_1557,11,132,118.2
1558,Product_1558,7,82,234.85
1559,Product_1559,18,55,127.09
1560,Product_1560,19,152,481.7
1561,Product_1561,14,160,656.29
1562,Product_1562,17,73,758.85
1563,Product_1563,19,47,1277.86
1564,Product_1564,13,144,31.84
1565,Product_1565,3,149,645.29
1566,Product_1566,2,94,619.44
1567,Product_1567,9,67,1421.48
1568,Product_1568,7,97,365.35
1569,Product_1569,14,159,188.0
1570,Product_1570,5,120,217.68
1571,Product_1571,20,142,782.61
1572,Product_1572,15,134,589.4
1573,Product_1573,20,197,1132.44
1574,Product_1574,1,157,488.16
1575,Product_1575,20,183,196.3
1576,Product_1576,7,37,583.38
1577,Product_1577,5,187,1325.14
1578,Product_1578,4,164,611.26
1579,Product_1579,11,110,1251.27
1580,Product_1580,19,187,560.44
1581,Product_1581,6,78,425.67
1582,Product_1582,20,192,1163.42
1583,Product_1583,18,171,317.81
1584,Product_1584,5,118,351.59
1585,Product_1585,20,42,79.47
1586,Product_1586,15,74,285.83
1587,Product_1587,20,125,571.33
1588,Product_1588,6,60,602.36
1589,Product_1589,4,190,633.84
1590,Product_1590,17,64,722.14
1591,Product_1591,15,58,860.01
1592,Product_1592,18,2,288.2
1593,Product_1593,6,78,922.85
1594,Product_1594,20,71,508.15
1595,Product_1595,19,120,1102.35
1596,Product_1596,12,8,838.02
1597,Product_1597,9,184,833.63
1598,Product_1598,8,164,1029.8
1599,Product_1599,15,197,502.86
1600,Product_1600,1,13,646.7
1601,Product_1601,2,39,876.43
1602,Product_1602,3,102,635.23
1603,Product_1603,19,81,669.16
1604,Product_1604,10,6,412.37
1605,Product_1605,14,19,434.64
1606,Product_1606,19,153,1049.94
1607,Product_1607,11,131,11.4
1608,Product_1608,6,105,147.46
1609,Product_1609,19,53,1423.47
1610,Product_1610,14,28,284.59
1611,Product_1611,8,154,630.09
1612,Product_1612,2,47,1275.28
1613,Product_1613,18,136,5.15
1614,Product_1614,4,57,1388.14
1615,Product_1615,3,55,84.97
1616,Product_1616,2,79,260.45
1617,Product_1617,4,1,48.51
1618,Product_1618,18,168,781.68
1619,Product_1619,11,23,1414.93
1620,Product_1620,9,182,1259.36
1621,Product_1621,8,42,961.42
1622,Product_1622,8,178,282.31
1623,Product_1623,5,4,1305.05
1624,Product_1624,13,8,1133.39
1625,Product_1625,7,164,403.94
1626,Product_1626,5,10,1208.61
1627,Product_1627,13,116,1316.34
1628,Product_1628,20,158,1048.85
1629,Product_1629,16,100,155.07
1630,Product_1630,14,16,1476.45
1631,Product_1631,5,158,118.62
1632,Product_1632,19,64,983.44
1633,Product_1633,4,108,170.24
1634,Product_1634,11,121,1358.59
1635,Product_1635,2,139,528.22
1636,Product_1636,13,162,769.7
1637,Product_1637,16,55,272.25
1638,Product_1638,9,83,822.11
1639,Product_1639,16,4,1408.57
1640,Product_1640,7,177,1352.94
1641,Product_1641,16,44,100.52
1642,Product_1642,13,159,570.5
1643,Product_1643,5,48,404.81
1644,Product_1644,15,99,724.64
1645,Product_1645,7,98,1251.43
1646,Product_1646,18,26,1109.58
1647,Product_1647,20,103,519.25
1648,Product_1648,2,198,577.09
1649,Product_1649,8,97,983.11
1650,Product_1650,10,12,295.37
1651,Product_1651,10,45,158.58
1652,Product_1652,11,136,367.67
1653,Product_1653,8,9,190.43
1654,Product_1654,16,1,531.22
1655,Product_1655,16,133,1406.66
1656,Product_1656,17,71,184.85
1657,Product_1657,6,54,1228.39
1658,Product_1658,18,104,804.3
1659,Product_1659,17,152,951.19
1660,Product_1660,12,154,259.27
1661,Product_1661,15,10,231.3
1662,Product_1662,7,189,248.3
1663,Product_1663,14,40,1002.26
1664,Product_1664,4,44,1122.94
1665,Product_1665,17,112,1380.77
1666,Product_1666,11,12,600.3
1667,Product_1667,6,22,695.64
1668,Product_1668,10,155,707.04
1669,Product_1669,15,195,408.5
1670,Product_1670,6,82,495.71
1671,Product_1671,16,197,1271.0
1672,Product_1672,12,142,518.86
1673,Product_1673,19,153,1304.3
1674,Product_1674,16,52,461.38
1675,Product_1675,14,112,513.13
1676,Product_1676,6,118,842.62
1677,Product_1677,9,59,159.17
1678,Product_1678,1,38,1383.48
1679,Product_1679,8,20,1231.5
1680,Product_1680,7,78,1007.4
1681,Product_1681,14,20,1482.25
1682,Product_1682,8,184,28.92
1683,Product_1683,11,101,619.54
1684,Product_1684,9,110,1288.22
1685,Product_1685,19,30,652.36
1686,Product_1686,7,107,12.84
1687,Product_1687,6,41,240.84
1688,Product_1688,18,84,653.94
1689,Product_1689,5,71,1003.58
1690,Product_1690,19,63,248.17
1691,Product_1691,11,197,674.82
1692,Product_1692,5,95,24.12
1693,Product_1693,9,29,718.86
1694,Product_1694,8,77,1344.41
1695,Product_1695,11,172,897.17
1696,Product_1696,6,79,663.78
1697,Product_1697,15,83,247.58
1698,Product_1698,6,57,307.62
1699,Product_1699,11,152,119.38
1700,Product_1700,15,147,1114.9
1701,Product_1701,12,17,120.32
1702,Product_1702,9,112,579.0
1703,Product_1703,10,197,1126.02
1704,Product_1704,15,189,1070.67
1705,Product_1705,17,132,868.41
1706,Product_1706,16,150,859.11
1707,Product_1707,8,6,140.04
1708,Product_1708,17,158,266.5
1709,Product_1709,11,93,804.44
1710,Product_1710,11,75,525.38
1711,Product_1711,6,139,33.31
1712,Product_1712,2,48,1198.26
1713,Product_1713,1,46,982.45
1714,Product_1714,20,155,492.05
1715,Product_1715,6,147,151.82
1716,Product_1716,5,86,888.85
1717,Product_1717,9,92,526.08
1718,Product_1718,5,59,386.81
1719,Product_1719,18,124,1083.6
1720,Product_1720,19,196,495.58
1721,Product_1721,15,182,208.39
1722,Product_1722,15,83,725.07
1723,Product_1723,9,145,1243.56
1724,Product_1724,14,50,1275.24
1725,Product_1725,5,168,1274.77
1726,Product_1726,17,100,634.28
